street_id,road_name,road_type,locality_name
623,ALAWARA,DRIVE,MOOROOLBARK
624,ALAWARRA,COURT,RINGWOOD NORTH
625,ALBA,COURT,MILL PARK
626,ALBA,STREET,FRANKSTON NORTH
627,ALBA,WALK,CAIRNLEA
628,ALBAN,STREET,MONTMORENCY
629,ALBAN,STREET,RICHMOND
630,ALBANVALE,DRIVE,ALBANVALE
631,ALBANY,CLOSE,RINGWOOD NORTH
632,ALBANY,COURT,CAMPBELLFIELD
633,ALBANY,COURT,CAULFIELD NORTH
634,ALBANY,COURT,ENDEAVOUR HILLS
635,ALBANY,COURT,MACLEOD
636,ALBANY,COURT,NOBLE PARK NORTH
637,ALBANY,COURT,SORRENTO
638,ALBANY,COURT,TAYLORS HILL
639,ALBANY,COURT,TAYLORS LAKES
640,ALBANY,COURT,WANTIRNA
641,ALBANY,COURT,WERRIBEE
642,ALBANY,CRESCENT,ASPENDALE
643,ALBANY,CRESCENT,PAKENHAM
644,ALBANY,CRESCENT,SURREY HILLS
645,ALBANY,DRIVE,MULGRAVE
646,ALBANY,PLACE,BULLEEN
647,ALBANY,PLACE,FRANKSTON SOUTH
648,ALBANY,PLACE,MOUNT MARTHA
649,ALBANY,ROAD,MILL PARK
650,ALBANY,ROAD,OAKLEIGH EAST
651,ALBANY,ROAD,TOORAK
652,ALBANY,WAY,DONCASTER EAST
653,ALBANY,WAY,MORNINGTON
654,ALBATROSS,AVENUE,MOUNT ELIZA
655,ALBATROSS,AVENUE,WERRIBEE
656,ALBATROSS,CLOSE,BLIND BIGHT
657,ALBATROSS,CLOSE,CRAIGIEBURN
658,ALBATROSS,COURT,CANNONS CREEK
659,ALBATROSS,COURT,KEILOR
660,ALBATROSS,DRIVE,ROWVILLE
661,ALBEMARLE,STREET,WILLIAMSTOWN NORTH
662,ALBENCA,STREET,CHELTENHAM
663,ALBENCA,STREET,MENTONE
664,ALBENS,COURT,NARRE WARREN
665,ALBER,ROAD,BEACONSFIELD UPPER
666,ALBERMARLE,STREET,KENSINGTON
667,ALBERT,AVENUE,BORONIA
668,ALBERT,AVENUE,OAKLEIGH
669,ALBERT,AVENUE,RYE
670,ALBERT,AVENUE,SPRINGVALE
671,ALBERT,COURT,BURNSIDE HEIGHTS
672,ALBERT,COURT,DROMANA
673,ALBERT,COURT,EPPING
674,ALBERT,COURT,FRANKSTON
675,ALBERT,COURT,GREENSBOROUGH
676,ALBERT,CRESCENT,BALNARRING
677,ALBERT,CRESCENT,MULGRAVE
678,ALBERT,CRESCENT,ST ALBANS
679,ALBERT,CRESCENT,SURREY HILLS
680,ALBERT,DRIVE,MELTON SOUTH
681,ALBERT,LANE,EAST MELBOURNE
682,ALBERT,PLACE,DINGLEY VILLAGE
683,ALBERT,PLACE,HOPPERS CROSSING
684,ALBERT,PLACE,RICHMOND
685,ALBERT,PLACE,SOUTH MELBOURNE
686,ALBERT,ROAD,ALBERT PARK
687,ALBERT,ROAD,BADGER CREEK
688,ALBERT,ROAD,CARNEGIE
689,ALBERT,ROAD,EMERALD
690,ALBERT,ROAD,HALLAM
691,ALBERT,ROAD,LILYDALE
692,ALBERT,ROAD,MELBOURNE
693,ALBERT,ROAD,NORTH WARRANDYTE
694,ALBERT,ROAD,SOUTH MELBOURNE
695,ALBERT,ROAD,SUNBURY
696,ALBERT,ROAD,SYDENHAM
697,ALBERT,STREET,ABBOTSFORD
698,ALBERT,STREET,BAYSWATER
699,ALBERT,STREET,BLACKBURN
700,ALBERT,STREET,BRIGHTON
701,ALBERT,STREET,BRUNSWICK
702,ALBERT,STREET,BRUNSWICK EAST
703,ALBERT,STREET,BRUNSWICK WEST
704,ALBERT,STREET,BUNYIP
705,ALBERT,STREET,CAMBERWELL
706,ALBERT,STREET,CAULFIELD NORTH
707,ALBERT,STREET,COBURG NORTH
708,ALBERT,STREET,DANDENONG
709,ALBERT,STREET,EAST MELBOURNE
710,ALBERT,STREET,FAWKNER
711,ALBERT,STREET,FOOTSCRAY
712,ALBERT,STREET,HAWTHORN EAST
713,ALBERT,STREET,HIGHETT
714,ALBERT,STREET,MALVERN EAST
715,ALBERT,STREET,MITCHAM
716,ALBERT,STREET,MOONEE PONDS
717,ALBERT,STREET,MORDIALLOC
718,ALBERT,STREET,MORNINGTON
719,ALBERT,STREET,MOUNT WAVERLEY
720,ALBERT,STREET,NIDDRIE
721,ALBERT,STREET,NORTHCOTE
722,ALBERT,STREET,OAK PARK
723,ALBERT,STREET,PORT MELBOURNE
724,ALBERT,STREET,PRESTON
725,ALBERT,STREET,RESERVOIR
726,ALBERT,STREET,RICHMOND
727,ALBERT,STREET,RINGWOOD
728,ALBERT,STREET,SEDDON
729,ALBERT,STREET,ST KILDA
730,ALBERT,STREET,SUNSHINE NORTH
731,ALBERT,STREET,SURREY HILLS
732,ALBERT,STREET,TEMPLESTOWE
733,ALBERT,STREET,UPPER FERNTREE GULLY
734,ALBERT,STREET,WILLIAMSTOWN
735,ALBERT,STREET,WINDSOR
736,ALBERT COATES,LANE,MELBOURNE
737,ALBERT FACEY,STREET,MAIDSTONE
738,ALBERT HILL,ROAD,LILYDALE
739,ALBERT JONES,COURT,EAGLEMONT
740,ALBERT PARK,WAY,KEYSBOROUGH
741,ALBERT ROAD,DRIVE,ALBERT PARK
742,ALBERTA,AVENUE,BOX HILL NORTH
743,ALBERTA,STREET,WEST FOOTSCRAY
744,ALBERTA,WAY,BERWICK
745,ALBERTINE,CRESCENT,SYDENHAM
746,ALBERTON,AVENUE,ROXBURGH PARK
747,ALBERTON,DRIVE,CRANBOURNE WEST
748,ALBION,COURT,HOPPERS CROSSING
749,ALBION,COURT,SPRINGVALE SOUTH
750,ALBION,CRESCENT,GREENSBOROUGH
751,ALBION,CRESCENT,MICKLEHAM
752,ALBION,PLACE,MULGRAVE
753,ALBION,ROAD,ASHBURTON
754,ALBION,ROAD,BOX HILL
755,ALBION,ROAD,FRANKSTON SOUTH
756,ALBION,ROAD,GLEN IRIS
757,ALBION,STREET,BALACLAVA
758,ALBION,STREET,BRUNSWICK
759,ALBION,STREET,BRUNSWICK EAST
760,ALBION,STREET,BRUNSWICK WEST
761,ALBION,STREET,CANTERBURY
762,ALBION,STREET,CAULFIELD SOUTH
763,ALBION,STREET,ESSENDON
764,ALBION,STREET,KINGSVILLE
765,ALBION,STREET,RIPPONLEA
766,ALBION,STREET,SOUTH YARRA
767,ALBION,STREET,SURREY HILLS
768,ALBRECHT,AVENUE,BERWICK
769,ALBURNUM,CRESCENT,TEMPLESTOWE LOWER
770,ALBURY,AVENUE,ALTONA
771,ALBURY,COURT,CROYDON NORTH
772,ALBURY,ROAD,BALWYN NORTH
773,ALBURY,STREET,ALBION
774,ALBYN,CLOSE,PAKENHAM
775,ALBYN,COURT,MILL PARK
776,ALCALA,AVENUE,MALVERN EAST
777,ALCHESTER,COURT,THOMASTOWN
778,ALCHESTER,CRESCENT,BORONIA
779,ALCOCK,ROAD,TRUGANINA
780,ALCOCK,STREET,RESERVOIR
781,ALCON,COURT,LANGWARRIN
782,ALCON,COURT,VERMONT
783,ALCOTT,PLACE,DELAHEY
784,ALDA,COURT,WHEELERS HILL
785,ALDEN,COURT,CHELTENHAM
786,ALDEN,STREET,SUNSHINE WEST
787,ALDEN,STREET,TYABB
788,ALDER,COURT,FRANKSTON NORTH
789,ALDER,COURT,MILL PARK
790,ALDER,COURT,PARK ORCHARDS
791,ALDER,STREET,BURWOOD
792,ALDER,STREET,CAULFIELD SOUTH
793,ALDER,STREET,LANGWARRIN
794,ALDER,STREET,MAIDSTONE
795,ALDERBROOK,AVENUE,MULGRAVE
796,ALDERCRESS,CLOSE,CRAIGIEBURN
797,ALDERFORD,DRIVE,WANTIRNA
798,ALDERGATE,COURT,EPPING
799,ALDERGATE,CRESCENT,KINGS PARK
800,ALDERGROVE,PARADE,MICKLEHAM
801,ALDERLEY,COURT,CHIRNSIDE PARK
802,ALDERLEY,COURT,NARRE WARREN SOUTH
803,ALDERMAN,CLOSE,SUNBURY
804,ALDERNEY,ROAD,SPRINGVALE SOUTH
805,ALDERSHOT,DRIVE,KEILOR DOWNS
806,ALDERSHOT,ROAD,LANGWARRIN
807,ALDGATE,STREET,FRASER RISE
808,ALDINGA,STREET,BLACKBURN SOUTH
809,ALDOUS,COURT,EPPING
810,ALDOUS,PLACE,CRANBOURNE NORTH
811,ALDRED,STREET,FRASER RISE
812,ALDREN,PLACE,BUNDOORA
813,ALDRIDGE,COURT,HAMPTON PARK
814,ALDRIDGE,DRIVE,SUNBURY
815,ALDRIDGE,ROAD,WYNDHAM VALE
816,ALDRIDGE,STREET,ENDEAVOUR HILLS
817,ALDRIN,DRIVE,MOUNT WAVERLEY
818,ALEC,COURT,TARNEIT
819,ALEC,COURT,VIEWBANK
820,ALEC,CRESCENT,FAWKNER
821,ALEC,STREET,CROYDON
822,ALEC,STREET,TECOMA
823,ALEJA,COURT,NOBLE PARK
824,ALEK,COURT,FOREST HILL
825,ALEMA,COURT,NARRE WARREN SOUTH
826,ALEPPO,CRESCENT,FRANKSTON NORTH
827,ALERN,COURT,NUNAWADING
828,ALESIA,COURT,WERRIBEE
829,ALEX,AVENUE,MOORABBIN
830,ALEX,AVENUE,WHEELERS HILL
831,ALEX,COURT,GREENSBOROUGH
832,ALEX,DRIVE,ST ANDREWS BEACH
833,ALEX FRASER,DRIVE,LAVERTON NORTH
834,ALEXANDER,AVENUE,COBURG NORTH
835,ALEXANDER,AVENUE,DANDENONG
836,ALEXANDER,AVENUE,MORNINGTON
837,ALEXANDER,AVENUE,OAKLEIGH EAST
838,ALEXANDER,AVENUE,RYE
839,ALEXANDER,AVENUE,THOMASTOWN
840,ALEXANDER,AVENUE,UPWEY
841,ALEXANDER,AVENUE,WALLAN
842,ALEXANDER,CIRCLE,PATTERSON LAKES
843,ALEXANDER,CLOSE,DELAHEY
844,ALEXANDER,COURT,ASPENDALE GARDENS
845,ALEXANDER,COURT,BROADMEADOWS
846,ALEXANDER,COURT,WARRANWOOD
847,ALEXANDER,CRESCENT,FERNTREE GULLY
848,ALEXANDER,CRESCENT,FRANKSTON
849,ALEXANDER,CRESCENT,TEMPLESTOWE LOWER
850,ALEXANDER,DRIVE,BURWOOD
851,ALEXANDER,PARADE,MCCRAE
852,ALEXANDER,ROAD,COCKATOO
853,ALEXANDER,ROAD,WARRANDYTE
854,ALEXANDER,STREET,AVONDALE HEIGHTS
855,ALEXANDER,STREET,BENTLEIGH EAST
856,ALEXANDER,STREET,BOX HILL
857,ALEXANDER,STREET,BRIGHTON EAST
858,ALEXANDER,STREET,CLIFTON HILL
859,ALEXANDER,STREET,COLLINGWOOD
860,ALEXANDER,STREET,CRANBOURNE
861,ALEXANDER,STREET,EMERALD
862,ALEXANDER,STREET,HALLAM
863,ALEXANDER,STREET,HAMPTON
864,ALEXANDER,STREET,MITCHAM
865,ALEXANDER,STREET,MONTMORENCY
866,ALEXANDER,STREET,MOUNT WAVERLEY
867,ALEXANDER,STREET,SEDDON
868,ALEXANDRA,AVENUE,CANTERBURY
869,ALEXANDRA,AVENUE,ELSTERNWICK
870,ALEXANDRA,AVENUE,HOPPERS CROSSING
871,ALEXANDRA,AVENUE,KOO WEE RUP
872,ALEXANDRA,AVENUE,MELBOURNE
873,ALEXANDRA,AVENUE,MOONEE PONDS
874,ALEXANDRA,AVENUE,RICHMOND
875,ALEXANDRA,AVENUE,SOMERS
876,ALEXANDRA,AVENUE,SOUTH YARRA
877,ALEXANDRA,AVENUE,SUNSHINE
878,ALEXANDRA,AVENUE,TOORAK
879,ALEXANDRA,COURT,KNOXFIELD
880,ALEXANDRA,COURT,WOORI YALLOCK
881,ALEXANDRA,CRESCENT,RYE
882,ALEXANDRA,CRESCENT,SURREY HILLS
883,ALEXANDRA,GARDENS,CAROLINE SPRINGS
884,ALEXANDRA,MEWS,LANGWARRIN
885,ALEXANDRA,PARADE,CLIFTON HILL
886,ALEXANDRA,PARADE,COLLINGWOOD
887,ALEXANDRA,PARADE,FITZROY
888,ALEXANDRA,PARADE,FITZROY NORTH
889,ALEXANDRA,ROAD,LILYDALE
890,ALEXANDRA,ROAD,RINGWOOD EAST
891,ALEXANDRA,STREET,ASPENDALE
892,ALEXANDRA,STREET,EDITHVALE
893,ALEXANDRA,STREET,GREENSBOROUGH
894,ALEXANDRA,STREET,MELTON
895,ALEXANDRA,STREET,PASCOE VALE
896,ALEXANDRA,STREET,RESERVOIR
897,ALEXANDRA,STREET,SOUTH YARRA
898,ALEXANDRA,STREET,ST KILDA EAST
899,ALEXANDRA,STREET,THORNBURY
900,ALEXANDRA,STREET,UPPER FERNTREE GULLY
901,ALEXANDRIA,WAY,WERRIBEE
902,ALEXANDRINA,ROAD,MOUNT MARTHA
903,ALEXI,WALK,EUMEMMERRING
904,ALEXIA,DRIVE,BERWICK
905,ALEXINA,STREET,ST ALBANS
906,ALEXIS,CLOSE,SOUTH MORANG
907,ALEXIS,COURT,WANTIRNA SOUTH
908,ALEXO,ROAD,MICKLEHAM
909,ALFA,COURT,KEILOR DOWNS
910,ALFA,COURT,LALOR
911,ALFA,COURT,PAKENHAM
912,ALFA,COURT,ROWVILLE
913,ALFADA,STREET,CAULFIELD SOUTH
914,ALFONSO,COURT,LYNBROOK
915,ALFORD,RISE,CROYDON NORTH
916,ALFORD,STREET,BRIGHTON EAST
917,ALFORD,STREET,SUNSHINE NORTH
918,ALFRED,AVENUE,THOMASTOWN
919,ALFRED,COURT,BUNDOORA
920,ALFRED,CRESCENT,FITZROY NORTH
921,ALFRED,GROVE,EMERALD
922,ALFRED,GROVE,OAKLEIGH EAST
923,ALFRED,LANE,MELBOURNE
924,ALFRED,PLACE,FRANKSTON
925,ALFRED,PLACE,MELBOURNE
926,ALFRED,PLACE,SOUTH MELBOURNE
927,ALFRED,PLACE,ST KILDA
928,ALFRED,PLACE,WILLIAMSTOWN
929,ALFRED,ROAD,ESSENDON
930,ALFRED,ROAD,GLEN IRIS
931,ALFRED,ROAD,LILYDALE
932,ALFRED,ROAD,MICKLEHAM
933,ALFRED,SQUARE,ST KILDA
934,ALFRED,STREET,ASPENDALE
935,ALFRED,STREET,BALACLAVA
936,ALFRED,STREET,BEAUMARIS
937,ALFRED,STREET,BLACKBURN
938,ALFRED,STREET,BORONIA
939,ALFRED,STREET,CAULFIELD
940,ALFRED,STREET,COBURG
941,ALFRED,STREET,FITZROY NORTH
942,ALFRED,STREET,HEIDELBERG HEIGHTS
943,ALFRED,STREET,HIGHETT
944,ALFRED,STREET,KEW
945,ALFRED,STREET,MORNINGTON
946,ALFRED,STREET,NOBLE PARK
947,ALFRED,STREET,NORTH MELBOURNE
948,ALFRED,STREET,PORT MELBOURNE
949,ALFRED,STREET,PRAHRAN
950,ALFRED,STREET,PRESTON
951,ALFRED,STREET,RICHMOND
952,ALFRED,STREET,SANDRINGHAM
953,ALFRED,STREET,SEDDON
954,ALFRED,STREET,SOMERVILLE
955,ALFRED,STREET,SOUTH MELBOURNE
956,ALFRED,STREET,SUNSHINE
957,ALFRED,STREET,TEMPLESTOWE LOWER
958,ALFRED,STREET,UPPER FERNTREE GULLY
959,ALFRED,STREET,WANDIN NORTH
960,ALFRED DEAKIN,GROVE,SKYE
961,ALFRED LANGHORNE,CLOSE,SEABROOK
962,ALFRED PARK,DRIVE,TARNEIT
963,ALFREDA,AVENUE,BULLEEN
964,ALFREDA,AVENUE,ROSANNA
965,ALFREDA,STREET,HAMPTON
966,ALFREDA,STREET,SANDRINGHAM
967,ALFRICK,ROAD,CROYDON
968,ALFRIEDA,STREET,ST ALBANS
969,ALFRISTON,STREET,ELWOOD
970,ALGERD,WAY,PAKENHAM
971,ALGONA,COURT,ST HELENA
972,ALHAMBRA,DRIVE,EPPING
973,ALIA,LANE,HALLAM
974,ALICANTE,WALK,WOLLERT
975,ALICE,AVENUE,MICKLEHAM
976,ALICE,COURT,DIAMOND CREEK
977,ALICE,COURT,HALLAM
978,ALICE,COURT,NOBLE PARK
979,ALICE,COURT,SKYE
980,ALICE,GROVE,FRANKSTON
981,ALICE,STREET,BURWOOD EAST
982,ALICE,STREET,CHELTENHAM
983,ALICE,STREET,CLAYTON
984,ALICE,STREET,COBURG
985,ALICE,STREET,CROYDON NORTH
986,ALICE,STREET,MALVERN
987,ALICE,STREET,MOUNT EVELYN
988,ALICE,STREET,MOUNT MARTHA
989,ALICE,STREET,MOUNT WAVERLEY
990,ALICE,STREET,SUNSHINE
991,ALICE,STREET,YARRAVILLE
992,ALICE,WAY,TARNEIT
993,ALICIA,COURT,FRANKSTON
994,ALICIA,COURT,VERMONT SOUTH
995,ALICIA,PLACE,EPPING
996,ALICK,ROAD,TOTTENHAM
997,ALICUDI,AVENUE,FRANKSTON SOUTH
998,ALIDA,COURT,FERNTREE GULLY
999,ALIKI,ROAD,WANTIRNA SOUTH
1000,ALIMAR,COURT,BRIGHTON
1001,ALIMAR,COURT,BURWOOD
1002,ALIMAR,ROAD,GLEN WAVERLEY
1003,ALINDA,COURT,SOUTH MORANG
1004,ALINGA,PLACE,YALLAMBIE
1005,ALISMA,BOULEVARD,CRANBOURNE NORTH
1006,ALISON,AVENUE,BORONIA
1007,ALISON,AVENUE,BULLEEN
1008,ALISON,AVENUE,RYE
1009,ALISON,AVENUE,TEMPLESTOWE LOWER
1010,ALISON,CLOSE,GLADSTONE PARK
1011,ALISON,COURT,CARRUM
1012,ALISON,COURT,LANGWARRIN
1013,ALISON,PLACE,ASPENDALE GARDENS
1014,ALISON,PLACE,ATTWOOD
1015,ALISON,STREET,MCKINNON
1016,ALISON,STREET,MOORABBIN
1017,ALISON,STREET,MOUNT WAVERLEY
1018,ALISON,STREET,THOMASTOWN
1019,ALISON,STREET,TRUGANINA
1020,ALISTAIR,CLOSE,KEILOR DOWNS
1021,ALISTER,GROVE,TARNEIT
1022,ALISTER,STREET,BRUNSWICK EAST
1023,ALISTER,STREET,FITZROY NORTH
1024,ALISTERUS,ROAD,KALKALLO
1025,ALIWAL,STREET,WEST FOOTSCRAY
1026,ALKEMADE,DRIVE,MELTON
1027,ALKIRA,BOULEVARD,WOLLERT
1028,ALKIRA,CLOSE,CLARINDA
1029,ALKIRA,CLOSE,WYNDHAM VALE
1030,ALKIRA,COURT,HEATHMONT
1031,ALKIRA,COURT,NARRE WARREN SOUTH
1032,ALKIRA,COURT,PATTERSON LAKES
1033,ALKIRA,COURT,WANTIRNA
1034,ALLAMANDA,BOULEVARD,LYSTERFIELD
1035,ALLAMANDA,CRESCENT,SOUTH MORANG
1036,ALLAMBANAN,DRIVE,BAYSWATER NORTH
1037,ALLAMBEE,AVENUE,CAMBERWELL
1038,ALLAMBI,AVENUE,CAPEL SOUND
1039,ALLAMBI,COURT,CLARINDA
1040,ALLAMBI,COURT,MOUNT ELIZA
1041,ALLAMBI,ROAD,CHIRNSIDE PARK
1042,ALLAMBIE,DRIVE,ELTHAM
1043,ALLAMBIE,PLACE,BURWOOD EAST
1044,ALLAN,AVENUE,SOUTH MORANG
1045,ALLAN,ROAD,ST KILDA EAST
1046,ALLAN,STREET,ABERFELDIE
1047,ALLAN,STREET,ALTONA NORTH
1048,ALLAN,STREET,BEACONSFIELD
1049,ALLAN,STREET,BERWICK
1050,ALLAN,STREET,BLAIRGOWRIE
1051,ALLAN,STREET,BRUNSWICK
1052,ALLAN,STREET,FAWKNER
1053,ALLAN,STREET,NOBLE PARK
1054,ALLAN,STREET,RESERVOIR
1055,ALLANBY,GROVE,BENTLEIGH EAST
1056,ALLANDALE,COURT,WERRIBEE
1057,ALLANDALE,DRIVE,DEER PARK
1058,ALLANDALE,GROVE,BELGRAVE
1059,ALLANDALE,ROAD,KINGS PARK
1060,ALLANDALE,ROAD,MENTONE
1061,ALLANDALE,ROAD,MONBULK
1062,ALLANFIELD,CRESCENT,BORONIA
1063,ALLANFIELD,CRESCENT,WANTIRNA SOUTH
1064,ALLARA,AVENUE,MARIBYRNONG
1065,ALLARA,COURT,DONVALE
1066,ALLARA,DRIVE,HAMPTON PARK
1067,ALLARA,STREET,RYE
1068,ALLARD,COURT,KEILOR DOWNS
1069,ALLARD,STREET,BRIGHTON
1070,ALLARD,STREET,BRUNSWICK WEST
1071,ALLARDICE,PARADE,BERWICK
1072,ALLAVILLE,AVENUE,GLEN IRIS
1073,ALLAWAH,AVENUE,FRANKSTON
1074,ALLAWAH,CLOSE,KEYSBOROUGH
1075,ALLAWAH,COURT,HOPPERS CROSSING
1076,ALLAWAH,COURT,MILL PARK
1077,ALLAWAH,COURT,VERMONT SOUTH
1078,ALLAWARE,AVENUE,CROYDON
1079,ALLCHIN,AVENUE,MORNINGTON
1080,ALLCHIN,STREET,RESERVOIR
1081,ALLEE,STREET,BRIGHTON
1082,ALLEFORD,STREET,OAKLEIGH SOUTH
1083,ALLEGRA,STREET,POINT COOK
1084,ALLEMBY,DRIVE,CRANBOURNE WEST
1085,ALLEN,COURT,MULGRAVE
1086,ALLEN,COURT,SUNBURY
1087,ALLEN,CRESCENT,LANGWARRIN
1088,ALLEN,DRIVE,MOUNT ELIZA
1089,ALLEN,GROVE,KEW EAST
1090,ALLEN,PLACE,PORT MELBOURNE
1091,ALLEN,ROAD,MONBULK
1092,ALLEN,STREET,BULLEEN
1093,ALLEN,STREET,COBURG
1094,ALLEN,STREET,GLEN WAVERLEY
1095,ALLEN,STREET,HAWTHORN
1096,ALLEN,STREET,HIGHETT
1097,ALLEN,STREET,LAVERTON
1098,ALLEN,STREET,OAKLEIGH
1099,ALLEN,STREET,RINGWOOD
1100,ALLENBY,AVENUE,COCKATOO
1101,ALLENBY,AVENUE,GLEN IRIS
1102,ALLENBY,AVENUE,MALVERN EAST
1103,ALLENBY,AVENUE,RESERVOIR
1104,ALLENBY,AVENUE,WANTIRNA SOUTH
1105,ALLENBY,PLACE,GLADSTONE PARK
1106,ALLENBY,ROAD,CANTERBURY
1107,ALLENBY,ROAD,HILLSIDE (GREATER MELBOURNE)
1108,ALLENBY,ROAD,LILYDALE
1109,ALLENBY,STREET,COBURG NORTH
1110,ALLENBY,STREET,FRANKSTON
1111,ALLENDALE,COURT,MEADOW HEIGHTS
1112,ALLENDALE,CRESCENT,WHEELERS HILL
1113,ALLENDALE,ROAD,CROYDON
1114,ALLENDALE,ROAD,DIAMOND CREEK
1115,ALLENDALE,ROAD,ELTHAM
1116,ALLENDALE,ROAD,ELTHAM NORTH
1117,ALLENDALE,ROAD,RESEARCH
1118,ALLENS,ROAD,HEATHMONT
1119,ALLENS,ROAD,MONTMORENCY
1120,ALLERBY,CRESCENT,MICKLEHAM
1121,ALLEYNE,AVENUE,ARMADALE
1122,ALLEYNE,AVENUE,BONBEACH
1123,ALLFREY,COURT,MOUNT ELIZA
1124,ALLFREY,STREET,BRIGHTON EAST
1125,ALLIANCE,LANE,CLAYTON
1126,ALLIANCE,STREET,NOBLE PARK
1127,ALLIE,STREET,SURREY HILLS
1128,ALLIED,DRIVE,CARRUM DOWNS
1129,ALLIED,DRIVE,TULLAMARINE
1130,ALLIMA,AVENUE,YALLAMBIE
1131,ALLINGA,PLACE,DONVALE
1132,ALLINGTON,LANE,CRAIGIEBURN
1133,ALLINGTON,PLACE,LANGWARRIN
1134,ALLIPOL,COURT,BRIAR HILL
1135,ALLIRA,CLOSE,BERWICK
1136,ALLISON,AVENUE,EUMEMMERRING
1137,ALLISON,AVENUE,GLEN IRIS
1138,ALLISON,COURT,VERMONT
1139,ALLISON,CRESCENT,ELTHAM NORTH
1140,ALLISON,ROAD,ELSTERNWICK
1141,ALLISON,ROAD,FOREST HILL
1142,ALLISON,ROAD,MONT ALBERT NORTH
1143,ALLISON,ROAD,MOUNT ELIZA
1144,ALLISON,STREET,MORNINGTON
1145,ALLISON,STREET,SUNSHINE WEST
1146,ALLISTER,AVENUE,KNOXFIELD
1147,ALLISTER,CLOSE,KNOXFIELD
1148,ALLISTER,ROAD,NOBLE PARK
1149,ALLISTER,STREET,MOUNT WAVERLEY
1150,ALLNUTT,COURT,CHELTENHAM
1151,ALLNUTT,PARADE,CHELTENHAM
1152,ALLNUTT,STREET,BENTLEIGH
1153,ALLORA,AVENUE,FERNTREE GULLY
1154,ALLORA,CLOSE,HOPPERS CROSSING
1155,ALLORN,LANE,WESTMEADOWS
1156,ALLOWAH,TERRACE,RICHMOND
1157,ALLSOPS,ROAD,LAUNCHING PLACE
1158,ALLSOPS,ROAD,WOORI YALLOCK
1159,ALLUMBA,DRIVE,ST HELENA
1160,ALLUNGA,PARADE,BERWICK
1161,ALLURE,COURT,FRANKSTON NORTH
1162,ALLURE,COURT,GLEN WAVERLEY
1163,ALLURE,PLACE,BUNYIP
1164,ALLUSIVE,WALK,NARRE WARREN
1165,ALLUVIUM,WAY,MOUNT WAVERLEY
1166,ALLWEN,COURT,CLARINDA
1167,ALLWYN,CRESCENT,MILL PARK
1168,ALLY,TERRACE,CHIRNSIDE PARK
1169,ALMA,AVENUE,ALTONA MEADOWS
1170,ALMA,AVENUE,FERNTREE GULLY
1171,ALMA,AVENUE,LAVERTON
1172,ALMA,CLOSE,MULGRAVE
1173,ALMA,COURT,DONCASTER
1174,ALMA,COURT,ENDEAVOUR HILLS
1175,ALMA,COURT,RINGWOOD
1176,ALMA,COURT,SPRINGVALE
1177,ALMA,CRESCENT,NOBLE PARK
1178,ALMA,GROVE,ST KILDA
1179,ALMA,LANE,CAROLINE SPRINGS
1180,ALMA,PLACE,ST KILDA
1181,ALMA,ROAD,BUNDOORA
1182,ALMA,ROAD,CAMBERWELL
1183,ALMA,ROAD,CAULFIELD NORTH
1184,ALMA,ROAD,HAMPTON PARK
1185,ALMA,ROAD,PANTON HILL
1186,ALMA,ROAD,PARKDALE
1187,ALMA,ROAD,ST KILDA
1188,ALMA,ROAD,ST KILDA EAST
1189,ALMA,STREET,ABERFELDIE
1190,ALMA,STREET,BITTERN
1191,ALMA,STREET,CRAIGIEBURN
1192,ALMA,STREET,FITZROY
1193,ALMA,STREET,LOWER PLENTY
1194,ALMA,STREET,MAIDSTONE
1195,ALMA,STREET,MALVERN EAST
1196,ALMA,STREET,MORNINGTON
1197,ALMA,STREET,TOOTGAROOK
1198,ALMA,STREET,WEST FOOTSCRAY
1199,ALMA,TERRACE,NEWPORT
1200,ALMA,TERRACE,WILLIAMSTOWN
1201,ALMA DOEPEL,DRIVE,ALTONA MEADOWS
1202,ALMANDS,AVENUE,ROXBURGH PARK
1203,ALMAY,GROVE,HEIDELBERG
1204,ALMEIDA,COURT,WATSONIA NORTH
1205,ALMEIDA,CRESCENT,SOUTH YARRA
1206,ALMEIDA,STREET,SOUTH YARRA
1207,ALMER,AVENUE,BLACKBURN
1208,ALMER,AVENUE,NARRE WARREN SOUTH
1209,ALMER,AVENUE,NUNAWADING
1210,ALMERIA,COURT,MOUNT ELIZA
1211,ALMERIA,PARADE,POINT COOK
1212,ALMERTA,PLACE,BULLEEN
1213,ALMOND,AVENUE,BROOKLYN
1214,ALMOND,AVENUE,WALLAN
1215,ALMOND,CLOSE,WERRIBEE
1216,ALMOND,COURT,THOMASTOWN
1217,ALMOND,DRIVE,DOVETON
1218,ALMOND,GROVE,PAKENHAM
1219,ALMOND,STREET,BALWYN NORTH
1220,ALMOND,STREET,CAULFIELD SOUTH
1221,ALMOND BUSH,STREET,SOMERVILLE
1222,ALMONDSBURY,COURT,BLACKBURN
1223,ALMORA,AVENUE,RED HILL
1224,ALMORA,CLOSE,FRANKSTON
1225,ALMORAH,STREET,DOREEN
1226,ALMRAY,PLACE,GLEN WAVERLEY
1227,ALMURTA,AVENUE,COOLAROO
1228,ALMURTA,ROAD,BENTLEIGH EAST
1229,ALNESS,COURT,DEER PARK
1230,ALOAH,STREET,BAYSWATER NORTH
1231,ALOCASIA,CLOSE,LYSTERFIELD
