street_id,mb_code16,n_addresses
47003,20616620000,16
47004,20336390000,9
47005,20312690000,3
47006,20123440000,45
47006,20127852000,22
47007,20297950000,2
47008,20631898510,3
47008,20631898600,5
47009,20402570000,7
47010,20155270000,9
47011,20515200000,12
47012,20126030000,8
47013,20105381000,12
47014,20104522000,23
47015,20406100000,1
47015,20409690000,2
47016,20142411000,7
47017,20328310000,8
47017,20330770000,32
47018,20631995920,23
47019,20619050000,12
47020,20406270000,18
47020,20407830000,13
47020,20410421000,1
47020,20631997820,29
47021,20361780000,12
47021,20362620000,22
47021,20363440000,13
47021,20364490000,10
47021,20366190000,10
47022,20632003750,21
47023,20631953250,49
47024,20107220000,9
47025,20627060000,20
47026,20654310000,18
47027,20282202000,11
47027,20282210000,5
47028,20607041000,4
47028,20631946200,27
47028,20631949580,2
47028,20631949750,16
47029,20631937360,10
47029,20631937370,16
47030,20115800000,5
47030,20118970000,12
47030,20119960000,4
47030,20121910000,8
47031,20293190000,38
47031,20294160000,37
47031,20296240000,14
47032,20517430000,10
47033,20631915500,9
47034,20402770000,5
47034,20403030000,14
47035,20107260000,9
47035,20109040000,2
47036,20632000670,8
47037,20632005780,12
47038,20296610000,1
47038,20296800000,30
47038,20299540000,9
47039,20100550000,20
47039,20100970000,2
47039,20102200000,2
47040,20442820000,8
47041,20659530000,23
47041,20659540000,26
47042,20632986000,7
47042,20632988000,5
47043,20089500000,15
47043,20090480000,35
47044,20172990000,6
47045,20302400000,5
47046,20502500000,2
47047,20659460000,4
47048,20631902470,23
47048,20631957910,21
47049,20146820000,9
47050,20080780000,1
47051,20079760000,2
47051,20080660000,4
47051,20080780000,5
47051,20081500000,10
47051,20081850000,14
47051,20082570000,22
47052,20631901280,14
47053,20124430000,15
47054,20631913900,2
47055,20302930000,10
47055,20304500000,7
47056,20293290000,17
47056,20294250000,5
47057,20648010000,18
47058,20599850000,39
47059,20110150000,29
47060,20338720000,14
47061,20614090000,20
47062,20626490000,21
47063,20435070000,9
47064,20631901430,139
47065,20092654100,7
47065,20092654300,2
47065,20092656300,15
47065,20092656500,6
47065,20631916160,17
47065,20631956720,24
47065,20631956920,2
47065,20631993430,13
47065,20632001460,8
47066,20360340000,11
47066,20365541000,1
47067,20117620000,9
47068,20631967190,24
47069,20051713000,89
47070,20381440000,10
47070,20382290000,1
47070,20382300000,27
47071,20631940750,4
47071,20631941840,8
47071,20631965900,4
47071,20631979140,10
47071,20631994860,12
47071,20632005120,11
47072,20104410000,5
47072,20105230000,24
47073,20635321000,14
47074,20167851000,5
47074,20167854000,8
47075,20617650000,2
47076,20602830000,9
47077,20630591000,7
47077,20630602000,17
47077,20630604000,25
47077,20630611000,17
47077,20630612000,29
47077,20630613000,23
47077,20630622000,3
47077,20630623000,1
47077,20630624000,4
47078,20513571000,12
47078,20514130000,46
47079,20170590000,8
47079,20177150000,7
47080,20325902000,7
47081,20391110000,6
47082,20052332000,26
47083,20328330000,9
47083,20329250000,9
47084,20472190000,43
47084,20473310000,37
47084,20474441000,8
47085,20326380000,18
47085,20327520000,20
47085,20328230000,10
47085,20329240000,14
47085,20329880000,12
47086,20631994680,21
47087,20631948580,5
47088,20093190000,10
47089,20122594100,29
47090,20631926880,1
47091,20410361100,4
47091,20631996310,4
47092,20314300000,3
47092,20317730000,4
47093,20498910000,7
47094,20304500000,5
47095,20608591100,18
47096,20631957810,7
47097,20631941000,7
47098,20301390000,4
47099,20300752000,12
47100,20600850000,26
47100,20604970000,18
47101,20437710000,2
47101,20438860000,37
47102,20329850000,9
47103,20384400000,5
47104,20359360000,10
47105,20278820000,8
47106,20631976130,9
47107,20631929510,10
47107,20631961330,11
47108,20116640000,18
47109,20110700000,32
47110,20123930000,6
47111,20631972090,20
47112,20610200000,10
47113,20357160000,17
47114,20654200000,8
47115,20630045000,17
47116,20631947040,19
47117,20631965150,15
47118,20632003930,12
47119,20324130000,4
47120,20631972990,8
47121,20339571000,14
47122,20447900000,7
47122,20451241000,3
47123,20631995510,33
47124,20338340000,14
47124,20338520000,16
47124,20338680000,8
47124,20338830000,3
47124,20339060000,9
47124,20339410000,15
47124,20341460000,17
47124,20341470000,6
47125,20117690000,10
47126,20296880000,9
47126,20298450000,8
47127,20220400000,17
47127,20222980000,15
47128,20100470000,1
47128,20102770000,4
47129,20382660000,2
47129,20384540000,7
47130,20063860000,2
47130,20065370000,2
47130,20065380000,6
47130,20065390000,7
47131,20463350000,13
47131,20463871000,4
47131,20465930000,8
47131,20631925310,3
47132,20631925310,1
47133,20395780000,17
47133,20396680000,13
47133,20397480000,16
47133,20398100000,11
47134,20511670000,19
47134,20511680000,19
47134,20511720000,5
47134,20512200000,12
47134,20512390000,17
47134,20512520000,20
47134,20512740000,2
47134,20512790000,20
47134,20512960000,7
47134,20513030000,40
47134,20513150000,1
47134,20513540000,3
47134,20514400000,35
47134,20514410000,23
47134,20514570000,3
47135,20472180000,29
47135,20473340000,12
47135,20476570000,18
47136,20498770000,15
47136,20500160000,24
47136,20501440000,27
47137,20425680000,19
47137,20631985430,18
47138,20148400000,19
47139,20387740000,29
47139,20390650000,34
47139,20392840000,74
47140,20404520000,11
47140,20631999690,13
47141,20371900000,25
47141,20372320000,16
47141,20373310000,3
47141,20373490000,16
47141,20374780000,14
47141,20376400000,20
47141,20376950000,18
47142,20627720000,10
47143,20165800000,11
47144,20631930280,7
47145,20606375000,3
47145,20606376200,9
47145,20606376300,2
47145,20631988150,4
47146,20631951310,7
47146,20631953420,20
47147,20122870000,22
47147,20122960000,34
47147,20124640000,7
47147,20125390000,9
47147,20126180000,8
47147,20126650000,3
47147,20126660000,2
47148,20512050000,11
47149,20128570000,7
47150,20079250000,6
47151,20610930000,14
47152,20631996260,28
47153,20084700000,12
47153,20088800000,13
47154,20023030000,7
47155,20483750000,5
47155,20484390000,2
47155,20485860000,6
47155,20486350000,2
47155,20486370000,3
47155,20489450000,10
47155,20489670000,2
47155,20490610000,6
47155,20490800000,3
47155,20491221000,7
47155,20491222000,3
47155,20492080000,4
47155,20492450000,7
47155,20496330000,4
47156,20470670000,12
47157,20118040000,24
47158,20279250000,20
47159,20293490000,7
47160,20362920000,9
47161,20613250000,4
47161,20614320000,4
47161,20615310000,3
47161,20616090000,3
47162,20613320000,26
47162,20614350000,38
47163,20317052000,12
47164,20397760000,31
47165,20557010000,47
47166,20142310000,15
47166,20143570000,18
47166,20631928000,2
47167,20631985590,11
47168,20042260000,19
47168,20043520000,16
47168,20046440000,1
47169,20173580000,18
47169,20178330000,22
47170,20632006510,13
47171,20484590000,3
47171,20488270000,10
47172,20027910000,3
47173,20376230000,4
47173,20376760000,1
47174,20301250000,22
47175,20298690000,8
47176,20301390000,14
47177,20116090000,10
47177,20118970000,6
47177,20119960000,29
47178,20152821000,8
47178,20152822000,13
47178,20156161000,1
47178,20156165000,8
47178,20156166000,6
47179,20079630000,14
47180,20324930000,21
47181,20093371000,28
47182,20619300000,9
47183,20631940470,6
47184,20618181000,10
47185,20430190000,18
47185,20433421000,5
47185,20433710000,19
47186,20301030000,4
47187,20103404200,2
47187,20103404300,6
47188,20372711000,13
47189,20339871000,15
47190,20301390000,2
47191,20607320000,8
47192,20122060000,13
47193,20630480000,13
47194,20335041000,8
47195,20631900760,1
47195,20631920650,47
47195,20631956410,14
47195,20631958530,8
47195,20631958560,4
47195,20632000180,10
47196,20410500000,8
47197,20630045000,57
47198,20496950000,3
47198,20500240000,9
47198,20502010000,7
47199,20631950990,10
47200,20631957720,3
47201,20631998920,13
47201,20635892000,1
47202,20091234000,7
47202,20091236000,9
47203,20173920000,47
47203,20176002000,1
47203,20177581000,12
47203,20177600000,35
47203,20178763000,10
47203,20178764000,8
47203,20179430000,15
47203,20631936980,8
47204,20654820000,30
47205,20632004020,2
47205,20632006330,18
47206,20631914680,6
47207,20308620000,1
47207,20312060000,5
47207,20314140000,12
47207,20316970000,4
47208,20173920000,3
47209,20195791000,1
47209,20195792000,19
47210,20466121000,8
47210,20466132000,4
47211,20364120000,10
47211,20365270000,16
47212,20072100000,7
47212,20073010000,10
47213,20609310000,13
47214,20389690000,16
47214,20391800000,13
47215,20634310000,8
47216,20631908460,12
47216,20631939000,8
47217,20361580000,6
47217,20364540000,17
47217,20365950000,3
47217,20366000000,7
47217,20367692000,1
47217,20367780000,10
47217,20369140000,7
47217,20369310000,14
47217,20369340000,2
47218,20328400000,1
47218,20329340000,12
47219,20068420000,20
47219,20069050000,4
47219,20069070000,7
47219,20069580000,34
47219,20069600000,15
47219,20070510000,18
47219,20071230000,29
47219,20631973600,28
47220,20359030000,2
47220,20361380000,3
47220,20364600000,5
47220,20365960000,1
47220,20369230000,5
47221,20614110000,52
47221,20615150000,26
47221,20615850000,30
47222,20631932200,25
47222,20654020000,26
47222,20654720000,4
47223,20466410000,17
47223,20467610000,36
47223,20468490000,7
47223,20469180000,19
47223,20470120000,21
47224,20631959790,20
47225,20515080000,14
47226,20631991350,6
47227,20430860000,12
47227,20434120000,8
47227,20434890000,6
47228,20147420000,17
47228,20148060000,17
47228,20150560000,3
47229,20516230000,16
47230,20107910000,20
47231,20402960000,5
47232,20080640000,25
47233,20280190000,7
47233,20631972470,12
47234,20024310000,5
47234,20024680000,6
47234,20025120000,36
47234,20025550000,13
47234,20026330000,25
47234,20026450000,7
47234,20026810000,2
47234,20027640000,11
47234,20029290000,10
47235,20025220000,16
47235,20025620000,7
47235,20026410000,22
47235,20027110000,4
47235,20028361000,16
47235,20028370000,30
47235,20028380000,7
47235,20028390000,3
47235,20028440000,1
47235,20028610000,13
47235,20029360000,2
47235,20029580000,26
47235,20029771000,76
47235,20029772000,11
47235,20149190000,56
47235,20149260000,2
47235,20153120000,103
47235,20155240000,26
47235,20155251000,3
47235,20155260000,157
47235,20155381000,7
47235,20608940000,12
47235,20609210000,3
47235,20610341000,45
47235,20610342000,11
47235,20610360000,36
47235,20610980000,1
47235,20611910000,1
47235,20611922000,9
47235,20611923000,6
47235,20612050000,2
47235,20612082100,5
47235,20612082200,51
47235,20612360000,108
47235,20612370000,1
47235,20612381000,1
47235,20612390000,6
47235,20612460000,2
47235,20631978710,1
47235,20631985090,97
47235,20632004740,1
47236,20146430000,36
47236,20146570000,36
47236,20146600000,14
47236,20148160000,2
47236,20148450000,3
47236,20152220000,2
47236,20152600000,17
47236,20155530000,27
47236,20155550000,38
47236,20705620000,11
47237,20607581700,1
47237,20607581800,1
47237,20607583700,1
47237,20631932260,1
47237,20631945930,1
47237,20631949310,3
47237,20631986180,1
47237,20631994680,2
47238,20609090000,2
47238,20609110000,3
47238,20609570000,1
47238,20609790000,1
47238,20609840000,1
47238,20610240000,3
47238,20610450000,9
47238,20611040000,1
47238,20611370000,1
47238,20611510000,1
47238,20611540000,1
47238,20611830000,5
47238,20612680000,2
47238,20612690000,1
47238,20612741000,7
47238,20631942270,29
47238,20631942280,2
47239,20147130000,7
47239,20147220000,17
47239,20147310000,6
47239,20147730000,38
47239,20149450000,15
47239,20149500000,5
47239,20150740000,6
47239,20151170000,28
47239,20152590000,25
47239,20153572000,22
47239,20153590000,11
47239,20153641000,25
47239,20153642000,29
47239,20153646000,6
47239,20154220000,3
47239,20154252000,6
47239,20154273000,1
47239,20154276000,9
47239,20154570000,33
47239,20154602000,16
47239,20154603000,41
47239,20154650000,3
47239,20154660000,4
47239,20155921000,87
47239,20155930000,2
47239,20631909970,25
47239,20631912270,5
47239,20631913650,10
47239,20631923470,18
47239,20631925380,64
47239,20631925390,111
47239,20631935710,9
47239,20631936460,3
47239,20631938430,125
47239,20631941590,13
47239,20631951950,302
47239,20631953120,6
47239,20631953140,25
47239,20631953160,25
47239,20631985250,7
47239,20631986290,87
47239,20631988750,24
47239,20631990060,3
47239,20631995710,129
47240,20146330000,54
47240,20146420000,65
47240,20147310000,39
47240,20148110000,6
47240,20148890000,16
47240,20150190000,21
47240,20154251000,7
47240,20154252000,15
47240,20154253000,12
47240,20154254000,16
47240,20154362000,28
47240,20154390000,2
47240,20154410000,10
47240,20154452000,11
47240,20155120000,2
47240,20155130000,1
47240,20155610000,68
47240,20155620000,26
47241,20606090000,4
47241,20606680000,22
47241,20608540000,14
47241,20608580000,45
47241,20608730000,8
47241,20608812000,50
47241,20608870000,3
47241,20608890000,14
47241,20608900000,41
47241,20612741000,33
47241,20631918530,27
47241,20631922770,19
47241,20631927640,4
47241,20631935890,43
47241,20631942280,1
47241,20631991610,20
47241,20631992830,10
47241,20631994410,1
47241,20631994850,49
47242,20607230000,1
47242,20607760000,1
47242,20607770000,2
47242,20608850000,20
47243,20516050000,16
47244,20023970000,7
47244,20024030000,6
47244,20025630000,11
47244,20026430000,2
47244,20027240000,15
47244,20027380000,3
47244,20028470000,6
47244,20028480000,8
47244,20514600000,11
47244,20514870000,3
47244,20515000000,18
47244,20515110000,33
47244,20515180000,6
47244,20515270000,1
47244,20515280000,14
47244,20516080000,4
47244,20516092000,30
47244,20516860000,9
47244,20516870000,8
47244,20516900000,12
47244,20516910000,8
47244,20516940000,7
47244,20516960000,13
47244,20516970000,2
47244,20517050000,2
47244,20631930450,7
47244,20631933410,4
47244,20688700000,1
47245,20634510000,23
47246,20631984520,14
47247,20139360000,23
47248,20630047000,23
47249,20113550000,17
47250,20632005870,16
47251,20631984990,1
47252,20178680000,13
47253,20122810000,11
47254,20502040000,3
47255,20322920000,11
47256,20282453000,6
47257,20167290000,13
47258,20406180000,24
47258,20407030000,15
47258,20408450000,17
47259,20631979480,7
47260,20607230000,15
47260,20607760000,1
47260,20608260000,4
47261,20140210000,10
47261,20141270000,21
47262,20614710000,33
47262,20617290000,1
47262,20618530000,23
47263,20177590000,89
47264,20631989390,10
47265,20632003010,7
47265,20632005830,10
47266,20123800000,2
47266,20124620000,6
47267,20631966880,2
47267,20632006270,15
47268,20430210000,11
47269,20631942630,20
47269,20631947580,20
47270,20631950560,12
47271,20381100000,33
47271,20382890000,32
47271,20384140000,34
47272,20590920000,1
47273,20170510000,26
47273,20178180000,3
47274,20314170000,13
47275,20630592000,6
47275,20630603000,2
47275,20630604000,7
47276,20308550000,4
47276,20309210000,14
47276,20311350000,39
47276,20311870000,6
47276,20314060000,7
47276,20314100000,34
47276,20314170000,7
47276,20316170000,24
47276,20316210000,5
47276,20318440000,7
47276,20631971340,6
47276,20631971360,17
47277,20529901000,2
47277,20529903000,30
47277,20531951000,73
47277,20531954000,4
47277,20533071000,286
47277,20533072000,8
47278,20300560000,24
47279,20473060000,9
47279,20474080000,9
47279,20474891000,30
47279,20474892000,32
47279,20475000000,6
47279,20475612000,1
47279,20475700000,14
47279,20475720000,24
47279,20476360000,7
47279,20476640000,5
47279,20631913260,16
47279,20631913270,6
47280,20477120000,17
47281,20125062000,14
47282,20402340000,3
47282,20402600000,4
47282,20403270000,14
47282,20403400000,1
47282,20403500000,4
47282,20403510000,4
47282,20403780000,10
47282,20404020000,3
47282,20404030000,16
47282,20404040000,4
47282,20631973810,11
47282,20631973820,4
47282,20631997150,7
47283,20511830000,7
47284,20384760000,10
47285,20043630000,25
47286,20182450000,4
47286,20184260000,4
47287,20219683000,5
47287,20219684000,6
47287,20223841000,4
47287,20223842000,9
47287,20223853000,2
47287,20223854000,5
47288,20016020000,12
47288,20016040000,9
47288,20018300000,2
47288,20019170000,2
47288,20019900000,12
47288,20020400000,8
47288,20023110000,5
47289,20311040000,9
47290,20631979770,30
47290,20631981710,6
47290,20631981720,16
47291,20660520000,5
47292,20606371000,3
47292,20606379000,5
47293,20629700000,1
47293,20629940000,6
47294,20631966620,11
47294,20632003100,5
47295,20466690000,12
47295,20467620000,32
47295,20468390000,18
47295,20468400000,30
47295,20469870000,13
47296,20129350000,44
47297,20086790000,35
47297,20088200000,20
47298,20298400000,15
47299,20631915390,6
47300,20618800000,11
47301,20597760000,19
47302,20381220000,12
47302,20385000000,15
47302,20631933890,25
47302,20631933900,1
47303,20382930000,1
47303,20384760000,1
47303,20384790000,2
47303,20384940000,4
47303,20385260000,5
47304,20391810000,1
47304,20392772000,52
47305,20384800000,7
47305,20385550000,8
47305,20385560000,2
47306,20194510000,12
47307,20430700000,4
47307,20431340000,20
47307,20433430000,2
47307,20433440000,13
47308,20479800000,30
47309,20023222000,1
47309,20693860000,1
47310,20113300000,11
47311,20300982000,34
47312,20077240000,6
47312,20082170000,22
47313,20635923000,5
47313,20636074200,4
47314,20631955670,6
47315,20417830000,8
47315,20418750000,7
47316,20424351000,20
47316,20425540000,3
47316,20425550000,7
47316,20425560000,5
47316,20425570000,5
47316,20425580000,5
47316,20425590000,13
47316,20425601000,36
47316,20425602000,58
47316,20425603000,19
47316,20425610000,4
47316,20425620000,2
47316,20425630000,24
47316,20425640000,12
47316,20426150000,11
47316,20426160000,5
47316,20426170000,1
47316,20426180000,54
47317,20188910000,6
47317,20188920000,2
47317,20188930000,26
47317,20188940000,103
47317,20188950000,8
47317,20188960000,63
47317,20188980000,27
47317,20188990000,26
47317,20189000000,7
47317,20189010000,14
47317,20189020000,19
47317,20189030000,15
47317,20189040000,13
47317,20192010000,5
47317,20192050000,8
47318,20631971520,10
47319,20606650000,4
47319,20607800000,8
47320,20659750000,8
47321,20659750000,13
47322,20219700000,50
47322,20224601000,16
47322,20224604000,20
47323,20632004710,34
47324,20076320000,13
47325,20196520000,20
47325,20197100000,28
47325,20197110000,25
47326,20431280000,6
47327,20631945930,14
47328,20521550000,23
47328,20522090000,8
47328,20523580000,2
47329,20115060000,7
47330,20631967000,4
47330,20631967020,4
47331,20639952000,10
47332,20631931480,10
47333,20626500000,13
47334,20172940000,21
47334,20175820000,5
47334,20178970000,8
47335,20631983840,7
47336,20049420000,9
47336,20050250000,13
47337,20495710000,6
47338,20290040000,3
47339,20481040000,6
47339,20481050000,3
47339,20481190000,46
47339,20481970000,12
47340,20281200000,24
47340,20281530000,21
47340,20282180000,11
47340,20689760000,1
47341,20631933570,8
47341,20631938570,7
47341,20631953360,287
47341,20631981240,8
47341,20631981250,7
47341,20631992590,1
47341,20631992950,1
47341,20631997440,1
47341,20632240000,7
47341,20632490000,1
47341,20632500000,1
47341,20632620000,1
47341,20632640000,1
47341,20633291000,106
47341,20633292000,1
47341,20633294000,2
47341,20633380000,1
47341,20633490000,1
47341,20633891000,1
47341,20633911000,34
47342,20276780000,15
47342,20276880000,1
47342,20277880000,15
47342,20277980000,14
47342,20278960000,2
47342,20279670000,2
47342,20279700000,1
47342,20279710000,14
47342,20280220000,2
47342,20280620000,1
47342,20281750000,20
47342,20281760000,1
47342,20281770000,1
47342,20670050000,1
47343,20631945090,1
47344,20492740000,10
47345,20492790000,8
47346,20481900000,6
47347,20485800000,12
47347,20485830000,10
47347,20487520000,25
47347,20489220000,7
47347,20489260000,2
47347,20490010000,14
47347,20490490000,22
47347,20491490000,16
47347,20493220000,11
47347,20493240000,1
47347,20493270000,5
47347,20493280000,16
47347,20493650000,11
47347,20680600000,10
47347,20680660000,5
47347,20680670000,9
47348,20485632000,28
47348,20485640000,9
47348,20485651000,18
47348,20485900000,18
47348,20485910000,33
47348,20487320000,37
47348,20487690000,1
47348,20487710000,5
47348,20489050000,33
47348,20489060000,7
47348,20490510000,34
47348,20490540000,21
47348,20491940000,10
47348,20491960000,41
47348,20495620000,3
47348,20631917280,2
47348,20631918230,1
47348,20631918820,4
47348,20631919890,2
47348,20631920590,14
47348,20631920610,35
47348,20631944220,5
47348,20679310000,4
47348,20679330000,3
47348,20679370000,12
47348,20679390000,2
47348,20679410000,8
47349,20482920000,15
47349,20483230000,2
47349,20485050000,35
47349,20485310000,1
47349,20485350000,8
47349,20487180000,29
47349,20487200000,19
47349,20487251000,32
47349,20487252000,46
47349,20488860000,13
47349,20488870000,2
47349,20488891000,14
47349,20491040000,3
47349,20496060000,19
47349,20496070000,20
47349,20631902210,14
47349,20631983110,50
47349,20678710000,1
47349,20678720000,7
47349,20678740000,4
47349,20678750000,3
47349,20678910000,30
47349,20678930000,33
47349,20678960000,29
47349,20678970000,33
47349,20678980000,23
47349,20678990000,18
47349,20679000000,2
47350,20483190000,14
47350,20483510000,18
47350,20485590000,11
47350,20485740000,9
47350,20487290000,19
47350,20487310000,23
47350,20490450000,20
47350,20491920000,7
47350,20631934550,18
47350,20631965500,25
47350,20631986480,1
47350,20631987550,3
47350,20631988860,4
47350,20679150000,12
47350,20679180000,12
47350,20679210000,15
47351,20484920000,17
47351,20484980000,36
47351,20485010000,5
47351,20486890000,25
47351,20486900000,23
47351,20488680000,9
47351,20490100000,10
47351,20490120000,2
47351,20490140000,11
47351,20492590000,3
47351,20492620000,18
47351,20492630000,17
47351,20492641000,13
47351,20492642000,7
47351,20492730000,10
47351,20492740000,11
47351,20496020000,6
47351,20496030000,34
47351,20681040000,1
47351,20681050000,3
47351,20681060000,21
47351,20681070000,1
47351,20681080000,29
47351,20681090000,15
47351,21300030000,36
47352,20483340000,41
47352,20483370000,1
47352,20483380000,6
47352,20483410000,1
47352,20483430000,21
47352,20483470000,5
47352,20485400000,34
47352,20485450000,2
47352,20485471000,16
47352,20485473000,6
47352,20485500000,19
47352,20485510000,85
47352,20485520000,40
47352,20485540000,22
47352,20485570000,5
47352,20488931000,1
47352,20488932000,5
47352,20488933000,6
47352,20488934000,16
47352,20488961000,30
47352,20488962000,18
47352,20488980000,34
47352,20489070000,16
47352,20490291000,25
47352,20490292000,46
47352,20490350000,11
47352,20490360000,2
47352,20491930000,24
47352,20494560000,1
47352,20494572000,24
47352,20494573000,11
47352,20631929350,17
47352,20631929710,4
47352,20631930410,11
47352,20679030000,2
47352,20679040000,19
47352,20679050000,22
47352,20679070000,2
47352,20679080000,19
47352,20679110000,17
47352,20679130000,15
47353,20483981000,10
47353,20483982000,15
47353,20484000000,7
47353,20484070000,7
47353,20484080000,10
47353,20484100000,6
47353,20484120000,7
47353,20484130000,6
47353,20484150000,12
47353,20486050000,12
47353,20486080000,26
47353,20486130000,6
47353,20487781000,42
47353,20487782000,24
47353,20487830000,34
47353,20487920000,5
47353,20487940000,13
47353,20487950000,27
47353,20489421000,22
47353,20489422000,30
47353,20489423000,35
47353,20489430000,7
47353,20489510000,15
47353,20493640000,11
47353,20493851000,32
47353,20496090000,9
47353,20680140000,5
47353,20680150000,3
47353,20680160000,1
47353,20680180000,1
47353,20680190000,3
47353,20680200000,3
47353,20680210000,5
47353,20680220000,2
47353,20680240000,1
47353,20680250000,4
47353,20680260000,8
47353,20680270000,2
47353,20680280000,12
47353,20680290000,27
47353,20680300000,7
47353,20680310000,11
47353,20680320000,19
47353,20680360000,1
47354,20484870000,10
47354,20486770000,18
47354,20486800000,10
47354,20486810000,7
47354,20488570000,9
47354,20488630000,7
47354,20490060000,4
47354,20491470000,19
47354,20491480000,5
47354,20492190000,26
47354,20492610000,1
47354,20492790000,16
47354,20492800000,9
47354,20492920000,9
47354,20492930000,24
47354,20492940000,21
47354,20492970000,3
47354,20492982000,31
47354,20493190000,13
47354,20496010000,29
47354,20631948680,25
47354,20680840000,3
47354,20680860000,2
47354,20680880000,2
47354,20680890000,1
47354,20680960000,1
47355,20483760000,5
47355,20483800000,9
47355,20484030000,20
47355,20487580000,13
47355,20487600000,21
47355,20487870000,28
47355,20489280000,35
47355,20491950000,7
47355,20492040000,6
47355,20492070000,9
47355,20679220000,4
47355,20679230000,2
47355,20679240000,3
47355,20679250000,6
47355,20679260000,5
47355,20679280000,3
47355,20679290000,3
47356,20631980600,199
47356,20631982010,203
47357,20607920000,12
47358,20631946840,9
47358,20631946860,10
47359,20385080000,14
47359,20386170000,8
47360,20434580000,1
47360,20434600000,3
47361,20632006270,3
47362,20410361100,2
47362,20410362000,3
47362,20631996310,3
47363,20233702000,12
47364,20631984970,20
47365,20631908940,14
47366,20360710000,14
47366,20362940000,10
47366,20364000000,10
47366,20364681000,9
47366,20364980000,4
47366,20365190000,3
47366,20366620000,7
47366,20366790000,15
47366,20368270000,30
47366,20368380000,5
47366,20368580000,8
47367,20301030000,1
47368,20651470000,14
47368,20654070000,10
47369,20631977050,25
47370,20372790000,6
47370,20377980000,9
47370,20379640000,6
47371,20631975680,12
47372,20631998780,2
47373,20224150000,10
47373,20224170000,10
47373,20224190000,2
47373,20224200000,7
47373,20224510000,8
47373,20631926090,4
47373,20631991100,1
47374,20430170000,17
47374,20430840000,19
47374,20432250000,1
47374,20433490000,2
47374,20433500000,19
47374,20433520000,2
47374,20433540000,19
47374,20433550000,5
47374,20433560000,2
47374,20433570000,1
47374,20433580000,1
47374,20433590000,5
47374,20433600000,26
47374,20433620000,8
47374,20434170000,11
47374,20434290000,15
47374,20434300000,9
47374,20434321000,131
47374,20434322000,12
47374,20435390000,20
47374,20435420000,1
47374,20435430000,5
47374,20435440000,70
47374,20435470000,1
47375,20224130000,11
47375,20227260000,14
47375,20228700000,15
47375,20229280000,9
47375,20231510000,8
47375,20232810000,3
47376,20338600000,15
47376,20339470000,2
47376,20341240000,1
47377,20225650000,24
47377,20226960000,5
47377,20227490000,6
47377,20228680000,27
47377,20228690000,3
47377,20234010000,8
47377,20234030000,28
47377,20631977150,5
47378,20357200000,1
47379,20224170000,4
47380,20275960000,10
47380,20277120000,9
47381,20659630000,5
47382,20301150000,15
47383,20113070000,7
47384,20631988210,20
47385,20193500000,29
47386,20526700000,4
47386,20631900050,6
47387,20084240000,14
47388,20609590000,5
47388,20610110000,3
47388,20610250000,8
47388,20610920000,7
47388,20611390000,3
47389,20631958870,14
47390,20631993530,2
47391,20177690000,7
47392,20277760000,21
47392,20278830000,1
47392,20280090000,4
47392,20281150000,4
47393,20182220000,9
47393,20185850000,10
47394,20631948550,4
47395,20631980760,12
47396,20077250000,8
47396,20078460000,16
47396,20081920000,8
47397,20632005870,7
47398,20614580000,16
47398,20615400000,5
47399,20603420000,16
47400,20631959300,4
47400,20631994680,12
47400,20631998010,5
47400,20632000350,2
47401,20631970740,2
47401,20631970880,9
47402,20105535100,25
47402,20105535200,21
47402,20105536000,16
47402,20105537000,3
47403,20631993530,1
47404,20127580000,8
47405,20613680000,1
47405,20617270000,3
47405,20618560000,1
47405,20618910000,8
47405,20618920000,36
47406,20102880000,1
47406,20104550000,8
47406,20105280000,16
47406,20105290000,13
47406,20631937820,26
47406,20631997750,20
47407,20607871000,3
47408,20631979120,7
47409,20485030000,1
47409,20486960000,3
47409,20491111000,3
47410,20631900010,13
47411,20334890000,15
47411,20335890000,14
47411,20337740000,22
47412,20631939610,5
47412,20631946660,9
47412,20633181300,15
47412,20633184000,1
47413,20615440000,1
47413,20618900000,2
47414,20301610000,3
47414,20303020000,2
47415,20232160000,11
47416,20431690000,11
47417,20631977960,18
47418,20604530000,6
47419,20286080000,75
47420,20123500000,29
47421,20631967770,20
47421,20631967890,9
47422,20631977980,11
47423,20631983670,5
47424,20499360000,6
47424,20500690000,15
47424,20500920000,14
47424,20631900750,3
47425,20631906530,2
47425,20631906550,2
47426,20051350000,21
47427,20124290000,8
47428,20588260000,18
47428,20588540000,5
47428,20590340000,25
47428,20591440000,15
47428,20591840000,22
47429,20300745000,12
47430,20085050000,6
47430,20085110000,9
47430,20086340000,15
47430,20087720000,11
47430,20087740000,6
47430,20088280000,3
47430,20089670000,9
47430,20093400000,23
47430,20093410000,6
47431,20489170000,16
47432,20309010000,11
47432,20314290000,10
47433,20531580000,12
47433,20531900000,8
47433,20631906570,7
47433,20631908370,24
47433,20689380000,1
47434,20112850000,26
47435,20332111000,1
47435,20332120000,22
47435,20332140000,15
47436,20657731000,15
47437,20027790000,1
47438,20286330000,6
47439,20600610000,27
47439,20603400000,28
47440,20017700000,7
47441,20631989390,11
47442,20219620000,19
47442,20219652000,16
47442,20222680000,2
47442,20223692000,15
47442,20223990000,26
47442,20224992000,14
47442,20631935850,30
47443,20435870000,2
47443,20438630000,1
47444,20631892800,16
47444,20631897100,18
