mb_code16,lon,lat
20660330000,145.4203981251,-37.8756679458
20699380000,145.0382736895,-37.7906068483
20660340000,145.4280502097,-37.7743188299
20660350000,145.4993702123,-37.7721706285
20660360000,145.4136662658,-37.8749329783
20660380000,145.4273641407,-37.8834689091
20660390000,145.4646737020,-37.7731609116
20660410000,145.4585829502,-37.7751713468
20660420000,145.4318116123,-37.7895972006
20660430000,145.4581851675,-37.7813893681
20699370000,145.0435081381,-37.7884617696
20643921000,144.9919405905,-37.8291161564
20699390000,145.0338199591,-37.7907026944
20699400000,145.0339629956,-37.7900994586
20699410000,145.0409021782,-37.7918462872
20699420000,145.0423250438,-37.7906920852
20699430000,145.0437829970,-37.7986345519
20703880000,145.2530553805,-37.9756308455
20703890000,145.2515744519,-37.9842881985
20703900000,145.2523697589,-37.9799975896
20703910000,145.2472223070,-37.9731822039
20703920000,145.2528610169,-37.9987567861
20703930000,145.2523235054,-37.9987211430
20703940000,145.2364550227,-37.9992334003
20660590000,145.3833864457,-37.7304438883
20660600000,145.4129619941,-37.8729479673
20660610000,145.4576511804,-37.7795206831
20660620000,145.4040503724,-37.8733236318
20660630000,145.4536616236,-37.7749870365
20664190000,144.9553111882,-37.8204685358
20664200000,144.9557360350,-37.8191571484
20661870000,145.4026747991,-37.8813977452
20661900000,145.4016254973,-37.8731798508
20661910000,145.4172808390,-37.7737133540
20661920000,145.4263510916,-37.7760139951
20662000000,145.3807943736,-37.7311198195
20662072000,145.7467991853,-37.7334102458
20662230000,145.7510026894,-37.7299994303
20663990000,144.7254631735,-37.5596371791
20664210000,144.9581032436,-37.8185149654
20664230000,144.9598723879,-37.8179760886
20664240000,144.9612663083,-37.8186866647
20664250000,144.9619619309,-37.8184840036
20664260000,144.9611070195,-37.8176193799
20664270000,144.9630502592,-37.8170663654
20664281000,144.9640335714,-37.8178939464
20664282000,144.9645448324,-37.8177384900
20643901000,144.9977360138,-37.8135878321
20643902000,144.9991763868,-37.8137858898
20643910000,144.9899599295,-37.8260667953
20641441000,144.9799402287,-37.7992289892
20641442000,144.9795520789,-37.7997451265
20641443000,144.9790894130,-37.7995518852
20641451000,144.9822974049,-37.7998062273
20641452000,144.9810163133,-37.7999086681
20641461000,144.9830894263,-37.8007419056
20641462000,144.9832312934,-37.7998179127
20641470000,144.9821550128,-37.8006430682
20641481000,144.9857233733,-37.7973381188
20641482000,144.9851038090,-37.7965616697
20641484000,144.9841362234,-37.7962082220
20644914000,144.9911684725,-37.8178840558
20644920000,144.9901059108,-37.8199779788
20644930000,144.9895007603,-37.8222545034
20644940000,144.9905620452,-37.8242673581
20644950000,144.9888676369,-37.8260824055
20644960000,144.9888020056,-37.8273604840
20645250000,144.9960525761,-37.8136673270
20644990000,145.0249129317,-37.8316917841
20645000000,145.0109353564,-37.8129483027
20645030000,145.0079639226,-37.8119047289
20645040000,145.0065388604,-37.8122432304
20645050000,145.0056391617,-37.8114106403
20645061000,145.0000765022,-37.8107233668
20645062000,145.0034855547,-37.8110392216
20645063000,145.0017593050,-37.8109228215
20645064000,145.0046027546,-37.8111512263
20641652000,144.9955067358,-37.7997569471
20641701000,144.9871365964,-37.7981870749
20641702000,144.9873679606,-37.7968140644
20641703000,144.9872528914,-37.7974976487
20641711000,144.9856035257,-37.7980263784
20641712000,144.9842782940,-37.7977393911
20645261000,144.9960061483,-37.8147922106
20645262000,144.9980956071,-37.8123087814
20645263000,144.9961696843,-37.8122270595
20645264000,144.9994494139,-37.8125214757
20645265000,144.9970216938,-37.8126042412
20645270000,145.0035654768,-37.8182510443
20645290000,145.0022304499,-37.8154319498
20645300000,145.0034275493,-37.8155536958
20667280000,145.1251306515,-38.0934971878
20645310000,145.0015068014,-37.8122934974
20645330000,145.0053090828,-37.8148621576
20645350000,145.0034403935,-37.8146605349
20645411000,145.0077582482,-37.8196649214
20645412000,145.0060323324,-37.8194645905
20645413000,145.0075889885,-37.8207492851
20645414000,145.0068531309,-37.8195825558
20645421000,145.0045638714,-37.8188929984
20645422000,145.0067901311,-37.8190647036
20645423000,145.0004201835,-37.8180260486
20645424000,145.0021787232,-37.8179987974
20645430000,144.9988189267,-37.8177148158
20646670000,145.5403178910,-37.7770264180
20646680000,145.5675659641,-37.7778555143
20646690000,145.5698987958,-37.7827167082
20646700000,145.6053601074,-37.7788521872
20646710000,145.6115342417,-37.7821414962
20646201000,145.0096507571,-37.8233315667
20646720000,145.6758975192,-37.7502335080
20703950000,145.2398869573,-37.9995494241
20703960000,145.2380635069,-37.9984803660
20703970000,145.2459894850,-37.9969606096
20703980000,145.2288917553,-37.9919440793
20651120000,145.3445073337,-37.8997522425
20651130000,145.3463262765,-37.9080699910
20703990000,145.2309299770,-37.9884862368
20704000000,145.2328315720,-37.9820927853
20704020000,145.2356130782,-37.9787844788
20704040000,145.2370410289,-37.9694051351
20646202000,145.0098101029,-37.8223256125
20704050000,145.2884622186,-38.0194398677
20666420000,145.1931017526,-38.3055673369
20666440000,145.1885262670,-38.3177388734
20666450000,145.1942251866,-38.3194170411
20666460000,145.1939958004,-38.3165868093
20666480000,145.1914365468,-38.3010069970
20666490000,145.1901741377,-38.3178904356
20666520000,145.1946406746,-38.3073702981
20666540000,145.1653511401,-38.3958753836
20664290000,144.9640984418,-37.8156077557
20650940000,145.3454875901,-37.9188736613
20650950000,145.3499611212,-37.9127240918
20651030000,145.3540467491,-37.9267952494
20658670000,145.5297407349,-37.6482159455
20646210000,145.0087809927,-37.8256034522
20651080000,145.3138282407,-37.8882646238
20651110000,145.3427181544,-37.9020287621
20664300000,144.9635309669,-37.8158129631
20664310000,144.9622890090,-37.8161691763
20664320000,144.9637884621,-37.8146216047
20664330000,144.9641719952,-37.8133976730
20664340000,144.9671749000,-37.8158692735
20664350000,144.9663864732,-37.8160558251
20664360000,144.9668070661,-37.8170847587
20658680000,145.5162554803,-37.6610157395
20658690000,145.5149385421,-37.6467320365
20658700000,145.5190261012,-37.6551813010
20658710000,145.5129690797,-37.6678169890
20658720000,145.5096965922,-37.6549140608
20658730000,145.5125635149,-37.6446950342
20651340000,145.3165835396,-37.7664288606
20651350000,145.3161156655,-37.7545390303
20651370000,145.3177848018,-37.7980698906
20651380000,145.3196722482,-37.7631770835
20651390000,145.3213385912,-37.7834008842
20651400000,145.3233712059,-37.7570322026
20651410000,145.3228102241,-37.7719107412
20651420000,145.3231696276,-37.7462126828
20651430000,145.3246808178,-37.7680237623
20651440000,145.3246525370,-37.7881739040
20651450000,145.3246017894,-37.7754425978
20645070000,144.9978278261,-37.8105306411
20645081000,144.9931888963,-37.8108057384
20645082000,144.9933091526,-37.8101449248
20645083000,144.9948719163,-37.8104613893
20646164000,144.9942577931,-37.8256146849
20646166000,144.9942381674,-37.8251133956
20646167000,144.9931385212,-37.8249617340
20646168000,144.9937179460,-37.8249528217
20646171000,145.0049278681,-37.8288544400
20646172000,145.0082751616,-37.8301875846
20646173000,145.0070254993,-37.8301547151
20646180000,145.0073534541,-37.8285917879
20646190000,145.0069425384,-37.8230432421
20646230000,145.0102887328,-37.8262994629
20646240000,145.0095936472,-37.8244301501
20646250000,145.0094405752,-37.8253133510
20646260000,145.0123443990,-37.8254885639
20646270000,145.0126672138,-37.8254953005
20646280000,145.0112011504,-37.8264524195
20646300000,145.0030465785,-37.8250170113
20646310000,145.0023078829,-37.8249012762
20646320000,145.0014773748,-37.8206361303
20646330000,145.0015499139,-37.8213827225
20646341000,144.9978411932,-37.8302217375
20646342000,144.9981014563,-37.8277465745
20646343000,144.9978567122,-37.8295332508
20646344000,144.9980166876,-37.8285822251
20646345000,144.9979203588,-37.8269050118
20646346000,144.9979281489,-37.8290753036
20646347000,144.9982439835,-37.8273156380
20646348000,144.9980681362,-37.8282341009
20667290000,145.1245736357,-38.1201669832
20646750000,145.6499407150,-37.7513511487
20646760000,145.6580415078,-37.7508813954
20646770000,145.6601002046,-37.7480165827
20646880000,145.6140127445,-37.7846613175
20646780000,145.6429112665,-37.7742211403
20646800000,145.7006150575,-37.7554650217
20646810000,145.5415744831,-37.7761456357
20646820000,145.6247373369,-37.7887826277
20646830000,145.6514046986,-37.7534810696
20646840000,145.6883083242,-37.7505849772
20646860000,145.7022675483,-37.7571955523
20646870000,145.6044203379,-37.7812249355
20646890000,145.6211283826,-37.7827083179
20642840000,144.9998487269,-37.8194402255
20642870000,144.9992996260,-37.8207381866
20642890000,144.9930510532,-37.8171263680
20642900000,144.9946355072,-37.8118252327
20634580000,144.6324299674,-37.8991922822
20634590000,144.6290364783,-37.8983874637
20634600000,144.6349967656,-37.8976692817
20659460000,145.3752765604,-37.6506663010
20651140000,145.3494871909,-37.9086501117
20651170000,145.3430901964,-37.8240765360
20651220000,145.3208866501,-37.9100067776
20651230000,145.3066505337,-37.7546993693
20651240000,145.3076471033,-37.7745106084
20651250000,145.3098200709,-37.7808079247
20651260000,145.3103838648,-37.7788981041
20651270000,145.3109827305,-37.7769747059
20659420000,145.3709606938,-37.6460524276
20659430000,145.3732912186,-37.6475909163
20659440000,145.3703074466,-37.6476285476
20659450000,145.3720523028,-37.6454572484
20659470000,145.3786027188,-37.6500470414
20652080000,145.3170558217,-37.7865057572
20652090000,145.3356121673,-37.7771915380
20652100000,145.3342958790,-37.7806717501
20652110000,145.3387321325,-37.7880741254
20652130000,145.3349377290,-37.7916134265
20652140000,145.3338441939,-37.7959380368
20652150000,145.3266443919,-37.7962731031
20652160000,145.3257986287,-37.7927663906
20652170000,145.3622313962,-37.7915014566
20652180000,145.3663604703,-37.7879745116
20677280000,145.1426930909,-38.0773832866
20703440000,145.2857724131,-38.1276829292
20677290000,145.1409715928,-38.0712766817
20652650000,145.3425658028,-37.7539829836
20677300000,145.1424227531,-38.0715101880
20677310000,145.1428182777,-38.0653937242
20703360000,145.2646511934,-38.0517117129
20703370000,145.2818333058,-38.0546512610
20703380000,145.2711683669,-38.0793382682
20703390000,145.2630529073,-38.0779184565
20703400000,145.2714882604,-38.0849134015
20703430000,145.2492933459,-38.0225756438
20703450000,145.2695775441,-38.1159367302
20703460000,145.2717686450,-38.1133187500
20703470000,145.2761914748,-38.1233632887
20703480000,145.2811909867,-38.1133205007
20703490000,145.2824494007,-38.1176106222
20678070000,145.1014555019,-38.0295834219
20678080000,145.1024445848,-38.0312482044
20678090000,145.1036728144,-38.0333699993
20678100000,145.1029508669,-38.0320924214
20678110000,145.1018822300,-38.0302583626
20678120000,145.1011963504,-38.0291399971
20651720000,145.3802681402,-37.7828979782
20651730000,145.3839699451,-37.7829200092
20651740000,145.3139804661,-37.7892499879
20651750000,145.3373261592,-37.8106579003
20652910000,145.3250814626,-37.7722490952
20651760000,145.3130976652,-37.7505447661
20651770000,145.3118823071,-37.7516905412
20652660000,145.3566805620,-37.7565882348
20651780000,145.3185438512,-37.7492933198
20659830000,145.5251312411,-37.6668291658
20659840000,145.5269605701,-37.6654167765
20659850000,145.5300379636,-37.6649516361
20659860000,145.5295345091,-37.6625104201
20659870000,145.5226409730,-37.6481419119
20659880000,145.5346748037,-37.6554798448
20659890000,145.5346745581,-37.6565669274
20652620000,145.3268651977,-37.7575502453
20652630000,145.3343278949,-37.7470803763
20652640000,145.3434070013,-37.7487012943
20652670000,145.3535514504,-37.7538063891
20652681000,145.3507534672,-37.7568039893
20652682000,145.3524131888,-37.7569588084
20652691000,145.3469867539,-37.7575755396
20652692000,145.3481252563,-37.7567724045
20652700000,145.3634597495,-37.7570477184
20652710000,145.3591458327,-37.7617445229
20660090000,145.5391600739,-37.6832021635
20660100000,145.5497047793,-37.6879092472
20660110000,145.5491008468,-37.6895646955
20660120000,145.5351001019,-37.6863487439
20660940000,145.3746420464,-37.7249765034
20660171000,145.5255435371,-37.6460444957
20660172000,145.5312058770,-37.6460129202
20677780000,145.1172255758,-38.0626944588
20652830000,145.3295555765,-37.7695066432
20652840000,145.3256171563,-37.7621024588
20652850000,145.3169214742,-37.7648145926
20652860000,145.3251659417,-37.7662411724
20652870000,145.3204809167,-37.7650283560
20652880000,145.3161693559,-37.7701526739
20652890000,145.3213813004,-37.7712382695
20652900000,145.3247518864,-37.7695957878
20667300000,145.1240102657,-38.1231170154
20652920000,145.3204725246,-37.7792078081
20652930000,145.3178671465,-37.7767082602
20652940000,145.3229035621,-37.7617658605
20652950000,145.3130097384,-37.7671478320
20652960000,145.3079469307,-37.7700626774
20652970000,145.3032216730,-37.7732131669
20652980000,145.3101453601,-37.7850547821
20703190000,145.3105775765,-38.0191690668
20703200000,145.3069196869,-38.0162534516
20703210000,145.2961828296,-38.0027560562
20703220000,145.2991240537,-38.0059493303
20703230000,145.3030772186,-38.0124579472
20677740000,145.1178593067,-38.0650974495
20677750000,145.1170610366,-38.0623095453
20677760000,145.1164283577,-38.0606198281
20677770000,145.1167817910,-38.0616005890
20677790000,145.1153985559,-38.0578362476
20677800000,145.1146709996,-38.0560159303
20677810000,145.1157311328,-38.0587476119
20677820000,145.1150240646,-38.0568537891
20677830000,145.1139592536,-38.0543833985
20677840000,145.1143949715,-38.0554405517
20677850000,145.1136375463,-38.0536440927
20677860000,145.1128670159,-38.0517073596
20677870000,145.1141579637,-38.0549029979
20677880000,145.1111705074,-38.0480172983
21300273000,144.7330139292,-37.8608849853
20707130000,144.9789411806,-37.6981642836
20705060000,144.9890751317,-37.7767051988
20705070000,144.9899086235,-37.7775393691
20707140000,144.9707703524,-37.6928018921
20708940000,145.2860761236,-37.8773062283
20678130000,145.1090248202,-38.0317796826
20678140000,145.0998344016,-38.0268811350
20678150000,145.0976000534,-38.0235089106
20678160000,145.1006310307,-38.0282987753
20678170000,145.0981361361,-38.0242553974
20678180000,145.0992977175,-38.0260444041
20678190000,145.1002380593,-38.0276156243
20678200000,145.1155018653,-38.0259336690
20678210000,145.0950854224,-38.0200580389
21300263200,144.6647845192,-37.8323040561
20678220000,145.0887056884,-38.0128182512
20703820000,145.2472953724,-37.9844841226
20705080000,144.9932604635,-37.7770969357
20705100000,144.9849239387,-37.7697928859
20705110000,144.9861156634,-37.7720825463
20705120000,144.9896153346,-37.7724618094
20705130000,144.9879506080,-37.7747417481
20679570000,144.9039033069,-38.3772426763
20679770000,145.0105238652,-38.4784932413
20679780000,145.0185356749,-38.4791169935
20679790000,145.0249354549,-38.4740286350
20679800000,145.0277096144,-38.4690319238
20679820000,145.0261061789,-38.4720970603
20679830000,145.0310216626,-38.4658415149
20679840000,145.0236310804,-38.4753757110
20679850000,145.0256819376,-38.4731047623
20689030000,144.9566799165,-37.8360139883
20679860000,145.0295277550,-38.4672944290
20679870000,145.0261089235,-38.4704795095
20679890000,145.0160376220,-38.4700041332
20680070000,144.8150923089,-38.4085458063
20652720000,145.3552126259,-37.7593145773
20652730000,145.3414741636,-37.7599584943
20652740000,145.3855866845,-37.7761220612
20652750000,145.3892777714,-37.7902840330
20652760000,145.3974603411,-37.7880899666
20652770000,145.3719534703,-37.7702937868
20660870000,145.3874286388,-37.7287431230
20660930000,145.3785047380,-37.7238370324
20660950000,145.3752125801,-37.7246119875
20653530000,145.3891448196,-37.7783041373
20653540000,145.3888127118,-37.7862834802
20653550000,145.3838218050,-37.7772541586
20653560000,145.3927351561,-37.7894984989
20653570000,145.3813696333,-37.7714821570
20653580000,145.3691260432,-37.7644561794
20653590000,145.3690775576,-37.7689036418
20653600000,145.3777779888,-37.7826200693
20653610000,145.3710841363,-37.7815039446
20667360000,145.1234436568,-38.1266192492
20653620000,145.3604841624,-37.7743425366
20653630000,145.3500853038,-37.7753456225
20703700000,145.2614997289,-37.9954607804
20703710000,145.2701986730,-37.9968866663
20703720000,145.2738607994,-37.9977469049
20703730000,145.2882506618,-37.9995921649
20703740000,145.2837491108,-37.9989596039
20703750000,145.2620883110,-37.9940126602
20703760000,145.2569218376,-37.9817845054
20703770000,145.2613772703,-37.9798243409
20703780000,145.2621638675,-37.9808916875
20703790000,145.2455686798,-37.9948300450
20703800000,145.2455244592,-37.9827888380
20703810000,145.2428880429,-37.9802893649
20703830000,145.2457799980,-37.9824008587
20703840000,145.2429308815,-37.9797570777
20703850000,145.2477022252,-37.9841974039
20703860000,145.2519629642,-37.9820723939
20703870000,145.2527018055,-37.9779413129
20678770000,144.9799577808,-38.3240942538
20678790000,144.9835987018,-38.3214201101
20678800000,144.9921666303,-38.3122230840
20678810000,144.9866033935,-38.3187398142
20678820000,144.9896967705,-38.3155001918
20678830000,144.9814278347,-38.3229950065
20678840000,144.9910173200,-38.3139013764
20678850000,144.9850738456,-38.3202053293
20678880000,144.9781583206,-38.3252707534
20678890000,144.9946218057,-38.3053118655
20678900000,144.9885782938,-38.3168023174
20678910000,144.9539278474,-38.3373901412
20706240000,145.1209064277,-37.8908813748
20708950000,145.2820208687,-37.8912436175
20708960000,145.2811921292,-37.8940015950
20708970000,145.2929312280,-37.8913398291
20708980000,145.2700340679,-37.8398617133
20709000000,145.2531688503,-37.8688033201
20709010000,145.2777672298,-37.8989081478
20709020000,145.2703541797,-37.8943313880
20709030000,145.2718424158,-37.8926296698
20709040000,145.2362852671,-37.8426611576
20667370000,145.1248879226,-38.0916580522
20667380000,145.1255678637,-38.1053207750
20654440000,145.3152417017,-37.7864906582
20709050000,145.2164110668,-37.8427923648
20709060000,145.2201440989,-37.8741148481
20709070000,145.2174800990,-37.8832221211
20709080000,145.2316690329,-37.8710131318
20676070000,144.9870641125,-37.9179480313
20676080000,144.9855416126,-37.9091162504
20676110000,145.0073574929,-37.9220422735
20676120000,144.9921418510,-37.9311210550
20676130000,145.0279334099,-37.9885058537
20676140000,145.0290280332,-37.9903072017
20667340000,145.1254132982,-38.1088802335
20667350000,145.1256476051,-38.1018684922
20667110000,145.1465383115,-38.0955063621
20667390000,145.1196758374,-38.1474390945
20680080000,144.8188290541,-38.4114202140
20680100000,144.8383563594,-38.4284968626
20680110000,144.8458833791,-38.3843159738
20680120000,144.8440621594,-38.3858056878
20680130000,144.8446581147,-38.3847479343
20680140000,144.8342896278,-38.3706403295
20680150000,144.8142789980,-38.3688781489
20680160000,144.8315380354,-38.3706835349
20680170000,144.8184555846,-38.3695476265
20680180000,144.8287907272,-38.3707723489
20680190000,144.8234169325,-38.3702282726
20676400000,145.0132966525,-37.9728339527
20676410000,145.0152084359,-37.9753457069
20676420000,145.0144079759,-37.9741327951
20676430000,145.0124807788,-37.9719824946
20676440000,145.0423259982,-37.9918518954
20676450000,145.0468338351,-37.9889281932
20676470000,145.0505408785,-37.9869589275
20667640000,145.1254647549,-38.1268225693
20667650000,145.1255760397,-38.1250726748
20667660000,145.1266545817,-38.1172528199
20667670000,145.1258979200,-38.1232467449
20667680000,145.1261272128,-38.1202196191
20667690000,145.1268875518,-38.1154956462
20667700000,145.1257685792,-38.1241150822
20667710000,145.1255786686,-38.1257405811
20667720000,145.1254306277,-38.1280561321
20667730000,145.1271790599,-38.1126795769
20667740000,145.1261041414,-38.1219829349
20667750000,145.1265452297,-38.1188280981
20667430000,145.1277852721,-38.1038700449
20667760000,145.1110872413,-38.1651141748
20653640000,145.3540540613,-37.7742498134
20653650000,145.3321795161,-37.7645513584
20653660000,145.3282184246,-37.7665374752
20653670000,145.3181500902,-37.7625870655
20665140000,145.0288212435,-38.2465673883
20665200000,145.0488280554,-38.2118188538
20665210000,145.0454869881,-38.2135471489
20665250000,144.9986760485,-38.2810545888
20665260000,145.0024018210,-38.2822331796
20665270000,145.0168530469,-38.2630388034
20654433000,145.3111351234,-37.7861673789
20654434000,145.3129658496,-37.7853536186
20654450000,145.3351867649,-37.7788880811
20654460000,145.3281965448,-37.8013801215
20654470000,145.3246277075,-37.7868699253
20654490000,145.3269480432,-37.7955403740
20654500000,145.3275680929,-37.7929989706
20654510000,145.3249722602,-37.7906137491
20654520000,145.3682995644,-37.7843103430
20654530000,145.3761471958,-37.7861790650
20654540000,145.3701700350,-37.7885212257
20706250000,145.1277126915,-37.8913892451
20706260000,145.1549164170,-37.9040082506
20706310000,145.1012311926,-37.8634216750
20706320000,145.1001956467,-37.8673400424
20706330000,145.0943076865,-37.8722769238
20666560000,145.1060429447,-38.4003707840
20666570000,145.1133983788,-38.3984039016
20666600000,145.1274351227,-38.3897516565
20666610000,145.1477308144,-38.3920465301
20666650000,145.1626468161,-38.2240117522
20666660000,145.1723679990,-38.2354131968
20666670000,145.1709104537,-38.2352778303
20666680000,145.1667973829,-38.2255986290
20666690000,145.1738802852,-38.2971480522
20667100000,145.1551260829,-38.1318923899
20667120000,145.1386494598,-38.1044718351
20667130000,145.1474401191,-38.1517161141
20667140000,145.1231944811,-38.1284855750
20667150000,145.1255631080,-38.0998337125
20667160000,145.1256258962,-38.1034246713
20667170000,145.1236061058,-38.1255154294
20667180000,145.1253266195,-38.1111195237
20667190000,145.1238602421,-38.1239551064
20667200000,145.1252082317,-38.1137251887
20667210000,145.1246110570,-38.0898065794
20667220000,145.1242633578,-38.1219086264
20667230000,145.1249365558,-38.1178102310
20667240000,145.1250626422,-38.0924365708
20676970000,145.0681211000,-37.9939836813
20676980000,145.0605942102,-37.9895691716
20667400000,145.1557643692,-38.1064394604
20667410000,145.1276795830,-38.1053725011
20667420000,145.1278092815,-38.1070088023
20667440000,145.1320772003,-38.0846015642
20667450000,145.1265672619,-38.0874980581
20667830000,145.1560774229,-38.1644110970
20667460000,145.1274771572,-38.0929513662
20667470000,145.1269929118,-38.0890994451
20667480000,145.1245015581,-38.1506530958
20667500000,145.1277689793,-38.1031646658
20667510000,145.1278930559,-38.0977912232
20667520000,145.1275596429,-38.0953921786
20667530000,145.1278063132,-38.0991443309
20667540000,145.1277872584,-38.1019985067
20667550000,145.1130100718,-38.1515203894
20667560000,145.1179827503,-38.1461566772
20667570000,145.1107680441,-38.1529751974
20667820000,145.1108312100,-38.1591573575
20667840000,145.1114711652,-38.1708895615
20677320000,145.1428218355,-38.0663356396
20680770000,144.7358153314,-38.3476485199
20677230000,145.1412100330,-38.0731950939
20677240000,145.1431455700,-38.0741673295
20677250000,145.1432373695,-38.0759973660
20668480000,144.9368292456,-37.7748683355
20667770000,145.1102597043,-38.1564427659
20667780000,145.1104030553,-38.1579171568
20667790000,145.1114627593,-38.1628905002
20667800000,145.1102030889,-38.1572174152
20667810000,145.1100141741,-38.1553776041
20677330000,145.1382085770,-38.0774498724
20677340000,145.1409391611,-38.0778480433
20677350000,145.1444721810,-38.0810413399
20668960000,144.9057272408,-37.8705541359
20668970000,144.9050460489,-37.8674323826
20668980000,144.9031741363,-37.8715849241
20668990000,144.9071032213,-37.8681016760
20669000000,144.9080244646,-37.8699476597
20669010000,144.8824308977,-37.8267065957
20669020000,144.8840476633,-37.8267191027
20669030000,144.8866678443,-37.8261278623
20669040000,144.8563170402,-37.8254185754
20669050000,144.8980815456,-37.8470409513
20654550000,145.3715188469,-37.7922667937
20654560000,145.3861925880,-37.7858654681
20654580000,145.3509899602,-37.8077635011
20654590000,145.3441701309,-37.8162596079
20654600000,145.3386388914,-37.8090894020
20668350000,144.9401708771,-37.7854338959
20668360000,144.9378266069,-37.7784605501
20651790000,145.3194213300,-37.7544448840
20668240000,144.9447533988,-37.7802678440
20651800000,145.3264073267,-37.7590932511
20651810000,145.3395808867,-37.7495262973
20651820000,145.3624137649,-37.7500401888
20651830000,145.3494977600,-37.7581583350
20651840000,145.3618104542,-37.7569295063
20647655000,145.5621304760,-37.7836991421
20647660000,145.5641493939,-37.7830180790
20647670000,145.5401414725,-37.7824136200
20647680000,145.6993554911,-37.7632262398
20647691000,145.6986040373,-37.7580525186
20647692000,145.6964958074,-37.7576009498
20647703000,145.7006770938,-37.7606584328
20676990000,145.0645850389,-37.9917883606
20677000000,145.0615363844,-37.9900217660
20677050000,145.0595950184,-37.9890337282
20677060000,145.1132098182,-37.9349603092
20677070000,145.0917465107,-37.9335163621
20677100000,145.0835113765,-37.9452991787
20677110000,145.0852028641,-37.9514509820
20677120000,145.0534050128,-37.9415143026
20668210000,144.9804571223,-37.8129629026
20668220000,144.9609178531,-37.7878042370
20668250000,144.9112609960,-37.7951137092
20668260000,144.9125834437,-37.7968043036
20668270000,144.9280769626,-37.8268579996
20668280000,144.9384993533,-37.8255456795
20668290000,144.9337495728,-37.8259349342
20668300000,144.9239611161,-37.8277883381
20668310000,144.8956738818,-37.8301359637
20668320000,144.9359081308,-37.7745377695
20668330000,144.9171812938,-37.8317087082
20668370000,144.9405087276,-37.7869718110
20677580000,145.1225276918,-38.0811315750
20677590000,145.1211464263,-38.0734480845
20677600000,145.1231594092,-38.0841384957
20668510000,144.9766711125,-37.7931453118
20668520000,144.9320130498,-37.7981188669
20668530000,144.9311448452,-37.7952338090
20668540000,144.9317341623,-37.7980813329
20668550000,144.9314982683,-37.7964448897
20668560000,144.9308019821,-37.7952747300
20668580000,144.9392423674,-37.7843584367
20668600000,144.9534893373,-37.7956611170
20668610000,144.9416541344,-37.8057125080
20668670000,144.9926191257,-37.8104122556
20668710000,144.9913007116,-37.8415504531
20668720000,144.9910609614,-37.8424912806
20668730000,144.9916283537,-37.8399839630
20668740000,144.9911789879,-37.8420426504
20668750000,144.9913827884,-37.8411094826
20668870000,144.8836065003,-37.8335144240
20677890000,145.1119553521,-38.0496862067
20677900000,145.1107294924,-38.0470347922
20677910000,145.1122945211,-38.0504594815
20677920000,145.1115711418,-38.0488310772
20677930000,145.1092431900,-38.0441870228
20677940000,145.1076212797,-38.0408332945
20677950000,145.1085794713,-38.0427836436
20677960000,145.1098227212,-38.0453013394
20677970000,145.1081016853,-38.0417378824
20677980000,145.1072488751,-38.0401445054
20677990000,145.1088551638,-38.0434621075
20678000000,145.1047925413,-38.0354170077
20669570000,144.8802359701,-37.8249744645
20678010000,145.1059199545,-38.0375490610
20678020000,145.1054048634,-38.0365511817
20678030000,145.1063483732,-38.0383951348
20647710000,145.6771654777,-37.7456014381
20647631100,145.6602906009,-37.7457507156
20647632000,145.6433132442,-37.7679467144
20647635100,145.6429200064,-37.7626636556
20652560000,145.3570117016,-37.7538537442
20652570000,145.3745920232,-37.7844124062
20652580000,145.3821651996,-37.7806078013
20652590000,145.3863633364,-37.7822156956
20669580000,144.8692786602,-37.8240418020
20652600000,145.3097941443,-37.7520978875
20648670000,145.3231587902,-37.9134984173
20648680000,145.3296921935,-37.9173846314
20652610000,145.3194793931,-37.7457390230
20648250000,145.3496548041,-37.9239892415
20648260000,145.3528782072,-37.9070474771
20648270000,145.3214699681,-37.8938497384
20648280000,145.3312833750,-37.8980979094
20648290000,145.3542888974,-37.9191414787
20648320000,145.3367269048,-37.8963608195
20648330000,145.3338728878,-37.9063365875
20648460000,145.3592515531,-37.9036792521
20648470000,145.3208725620,-37.9084527775
20669590000,144.8743869882,-37.8243346039
20648480000,145.3222662783,-37.9152400069
20647720000,145.6769098235,-37.7543559676
20647731000,145.6748580174,-37.7548406246
20647732000,145.6765569521,-37.7474789632
20652780000,145.3727507664,-37.7652934650
20652790000,145.3452651045,-37.7752870555
20652800000,145.3529265659,-37.7757931314
20652810000,145.3327410722,-37.7620613737
20669600000,144.8783127766,-37.8247710589
20652820000,145.3311501069,-37.7661265616
20648610000,145.3516394473,-37.9077708377
20677640000,145.1221872061,-38.0797842154
20648690000,145.3471955092,-37.9024594551
20648700000,145.3439831070,-37.9093504307
20648710000,145.3494973719,-37.8982259002
20648720000,145.3256065353,-37.9103914156
20648730000,145.3650261388,-37.9162669177
20648740000,145.3658719119,-37.9106439659
20648750000,145.3269160311,-37.9055074813
21300263300,144.6672348458,-37.8325907593
20648760000,145.3520168488,-37.9206350724
20648830000,145.3529498094,-37.9265127047
20677610000,145.1212409826,-38.0761960621
20677620000,145.1228534063,-38.0824422658
20677630000,145.1203982434,-38.0739015920
20677650000,145.1289567525,-38.0408630078
20677660000,145.1279884120,-38.0376761144
20677670000,145.1176605608,-38.0641859670
20677680000,145.1194274934,-38.0705070946
