mb_code16,lon_old,lat_old,lon_new,lat_new,old_outside_bounds,shift_metres
20549071000,144.988658,-37.83834,144.9886008674487,-37.83832499301012,False,5.297755608748711
20549072000,144.986896,-37.838198,144.98683093853677,-37.83817344009025,False,6.3427141711807185
20529720000,144.943466,-37.839815,144.94346960725264,-37.83980402445,False,1.258914527158198
20529740000,144.938225,-37.837473,144.93820137426076,-37.83745114401027,False,3.195295150095626
20529750000,144.940796,-37.83718,144.94078004446249,-37.837177395889526,False,1.4339397952182849
20529770000,144.947849,-37.833153,144.94785255399742,-37.83314710698137,False,0.7250592478297864
20529820000,144.939879,-37.83246,144.93987817790247,-37.83242666648832,False,3.700504487422063
20503070000,145.09956,-38.202579,145.09959099281886,-38.20256979965058,False,2.900408537247069
20529880000,144.967842,-37.834056,144.96784651425685,-37.834051398533376,False,0.6471214802684276
20529890000,144.950775,-37.846438,144.95075798574953,-37.84642595857823,False,2.00719612313937
20529901000,144.925439,-37.833723,144.92542382451674,-37.83372777914434,False,1.4373655929321842
20529902000,144.920961,-37.835178,144.9209891934155,-37.83518049110079,False,2.497183473265142
20529903000,144.923372,-37.834148,144.92336826327295,-37.83413668631486,False,1.2981125688834745
20529910000,144.952937,-37.833293,144.95295211375358,-37.83328857435903,False,1.4182610859650462
20529950000,144.943582,-37.834145,144.9436022480984,-37.83414723637414,False,1.799638931104259
20529960000,144.943503,-37.835889,144.94350259483258,-37.835862454307005,False,2.946611869292132
20525760000,144.991156,-37.87126,144.9911821196588,-37.871273310856324,False,2.732090646272149
20525770000,144.992628,-37.871381,144.9926292667451,-37.871356614940254,False,2.708890241071808
20525780000,144.995425,-37.859969,144.9954260050193,-37.85995942655993,False,1.066266934663235
20525790000,144.997077,-37.86247,144.99705420028195,-37.86246366790141,False,2.1258314526155453
20525800000,144.997608,-37.86339,144.99752331718375,-37.86335436607841,False,8.43627313054518
20525810000,144.996903,-37.863131,144.99693918980884,-37.863141624985666,False,3.395887666261408
20525820000,144.999599,-37.865781,144.9995814288221,-37.86576347131145,False,2.4851132659061563
20525830000,144.998514,-37.86569,144.99859104201883,-37.865704853476124,False,6.976703719847121
20503080000,145.080301,-38.197723,145.0802987927262,-38.197724906974,False,0.2866876198046263
20516420000,145.153665,-37.666078,145.15366020508722,-37.666084893662585,False,0.8742965993351731
20516430000,145.151388,-37.665285,145.1513994955746,-37.66529222950349,False,1.2932779185858603
20516440000,145.151993,-37.66647,145.15201096045217,-37.666488917322496,False,2.63049845206211
20516450000,145.151904,-37.667858,145.15188812588275,-37.667866894205396,False,1.713470579329662
20516460000,145.153568,-37.668671,145.15354705261132,-37.668656422380614,False,2.4562857261512607
20516470000,145.14565,-37.670291,145.14524047487131,-37.67268743359252,False,268.423414521123
20516481000,145.146112,-37.672216,145.14610660619775,-37.672207472318526,False,1.0593761775603006
20516482000,145.145168,-37.671926,145.14518282633227,-37.671896578243924,False,3.5177518443110176
20503041000,145.064214,-38.236264,145.06418007214054,-38.23627159887077,False,3.087819095747291
20503042000,145.059946,-38.235717,145.0599280993585,-38.23571656370468,False,1.5679596035936296
20503050000,145.091069,-38.183858,145.09105802658402,-38.183829463070694,False,3.310285189841942
20503060000,145.077254,-38.184312,145.07725711440264,-38.18435264017957,False,4.519303284507203
20529330000,144.962414,-37.838445,144.96242729701686,-37.838421996544206,False,2.8087343912172376
20503090000,145.060097,-38.223616,145.06008497786348,-38.22361713808856,False,1.0602721660597727
20503100000,145.050946,-38.223456,145.05094434289737,-38.223472378735835,False,1.8238327443103963
20517310000,145.197974,-37.63613,145.19792347930982,-37.63612538411155,False,4.488525416919195
20517320000,145.194087,-37.639097,145.19406220727834,-37.639082940577254,False,2.6876339047337265
20517330000,145.199207,-37.636272,145.1992233094829,-37.63626075346024,False,1.9053674869160682
20517340000,145.239678,-37.639523,145.23967724833497,-37.63951599259377,False,0.7805740730922087
20517350000,145.271965,-37.602184,145.27193498226924,-37.60219931169242,False,3.1487012860176784
20517360000,145.206623,-37.635784,145.20661603079085,-37.63579152836584,False,1.0375799426974353
20516610000,145.147528,-37.698311,145.14754141232777,-37.69832006560364,False,1.5529207921704737
20516620000,145.144744,-37.699843,145.14480564062046,-37.69984481196609,False,5.439758607171855
20516630000,145.144205,-37.700973,145.14421199049275,-37.70098692422019,False,1.6638787508488189
20516640000,145.145058,-37.702515,145.14501211742308,-37.702526771700406,False,4.251922474089918
20516651000,145.141194,-37.702647,145.14118849566492,-37.70264675873315,False,0.4861429568232858
20516652000,145.141189,-37.70038,145.1411857124574,-37.70039344589457,False,1.520271812125677
20503290000,145.107649,-38.197088,145.10764182308455,-38.19709107046991,False,0.715117388782108
